t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,246,0,7,0.0277,1.0,0.0,1.0,1.0,1.0,0.0277,0.0538,0.6551,0.3529
0.01,24,222,0,7,0.1225,1.0,0.0976,1.0,0.9024,1.0,0.0306,0.0593,0.6551,0.3529
0.02,44,202,1,6,0.1976,0.8571,0.1789,0.8571,0.8211,0.8571,0.0288,0.0558,0.6551,0.3529
0.03,55,191,1,6,0.2411,0.8571,0.2236,0.8571,0.7764,0.8571,0.0305,0.0588,0.6551,0.3529
0.04,86,160,2,4,0.3571,0.6667,0.3496,0.6667,0.6504,0.6667,0.0244,0.0471,0.6551,0.3529
0.05,101,145,2,4,0.4167,0.6667,0.4106,0.6667,0.5894,0.6667,0.0268,0.0516,0.6551,0.3529
0.06,109,137,2,4,0.4484,0.6667,0.4431,0.6667,0.5569,0.6667,0.0284,0.0544,0.6551,0.3529
0.07,120,126,2,4,0.4921,0.6667,0.4878,0.6667,0.5122,0.6667,0.0308,0.0588,0.6551,0.3529
0.08,128,117,2,4,0.5259,0.6667,0.5224,0.6667,0.4776,0.6667,0.0331,0.063,0.6551,0.3529
0.09,142,104,3,3,0.5754,0.5,0.5772,0.5,0.4228,0.5,0.028,0.0531,0.6551,0.3529
0.1,155,91,3,3,0.627,0.5,0.6301,0.5,0.3699,0.5,0.0319,0.06,0.6551,0.3529
0.11,169,77,3,3,0.6825,0.5,0.687,0.5,0.313,0.5,0.0375,0.0698,0.6551,0.3529
0.12,173,73,3,3,0.6984,0.5,0.7033,0.5,0.2967,0.5,0.0395,0.0732,0.6551,0.3529
0.13,175,71,3,3,0.7063,0.5,0.7114,0.5,0.2886,0.5,0.0405,0.075,0.6551,0.3529
0.14,180,66,3,3,0.7262,0.5,0.7317,0.5,0.2683,0.5,0.0435,0.08,0.6551,0.3529
0.15,185,61,3,3,0.746,0.5,0.752,0.5,0.248,0.5,0.0469,0.0857,0.6551,0.3529
0.16,185,61,3,3,0.746,0.5,0.752,0.5,0.248,0.5,0.0469,0.0857,0.6551,0.3529
