t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,202,0,49,0.1952,1.0,0.0,1.0,1.0,1.0,0.1952,0.3267,0.9073,0.6667
0.01,5,196,0,49,0.216,1.0,0.0249,1.0,0.9751,1.0,0.2,0.3333,0.9073,0.6667
0.02,46,155,0,49,0.38,1.0,0.2289,1.0,0.7711,1.0,0.2402,0.3874,0.9073,0.6667
0.03,102,99,0,49,0.604,1.0,0.5075,1.0,0.4925,1.0,0.3311,0.4975,0.9073,0.6667
0.04,115,86,0,49,0.656,1.0,0.5721,1.0,0.4279,1.0,0.363,0.5326,0.9073,0.6667
0.05,119,82,0,49,0.672,1.0,0.592,1.0,0.408,1.0,0.374,0.5444,0.9073,0.6667
0.06,123,78,0,48,0.6867,1.0,0.6119,1.0,0.3881,1.0,0.381,0.5517,0.9073,0.6667
0.07,126,75,1,47,0.6948,0.9792,0.6269,0.9792,0.3731,0.9792,0.3852,0.5529,0.9073,0.6667
0.08,129,72,2,46,0.7028,0.9583,0.6418,0.9583,0.3582,0.9583,0.3898,0.5542,0.9073,0.6667
0.09,138,63,5,43,0.7269,0.8958,0.6866,0.8958,0.3134,0.8958,0.4057,0.5584,0.9073,0.6667
0.1,142,59,5,43,0.743,0.8958,0.7065,0.8958,0.2935,0.8958,0.4216,0.5733,0.9073,0.6667
0.11,145,56,5,43,0.755,0.8958,0.7214,0.8958,0.2786,0.8958,0.4343,0.585,0.9073,0.6667
0.12,150,51,5,43,0.7751,0.8958,0.7463,0.8958,0.2537,0.8958,0.4574,0.6056,0.9073,0.6667
0.13,156,45,7,41,0.7912,0.8542,0.7761,0.8542,0.2239,0.8542,0.4767,0.6119,0.9073,0.6667
0.14,158,43,7,41,0.7992,0.8542,0.7861,0.8542,0.2139,0.8542,0.4881,0.6212,0.9073,0.6667
0.15,162,39,7,41,0.8153,0.8542,0.806,0.8542,0.194,0.8542,0.5125,0.6406,0.9073,0.6667
0.16,164,37,7,41,0.8233,0.8542,0.8159,0.8542,0.1841,0.8542,0.5256,0.6508,0.9073,0.6667
0.17,166,35,7,41,0.8313,0.8542,0.8259,0.8542,0.1741,0.8542,0.5395,0.6613,0.9073,0.6667
0.18,168,33,8,40,0.8353,0.8333,0.8358,0.8333,0.1642,0.8333,0.5479,0.6612,0.9073,0.6667
0.19,169,32,8,40,0.8394,0.8333,0.8408,0.8333,0.1592,0.8333,0.5556,0.6667,0.9073,0.6667
0.2,170,31,9,39,0.8394,0.8125,0.8458,0.8125,0.1542,0.8125,0.5571,0.661,0.9073,0.6667
0.21,171,30,9,39,0.8434,0.8125,0.8507,0.8125,0.1493,0.8125,0.5652,0.6667,0.9073,0.6667
