t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,208,0,43,0.1713,1.0,0.0,1.0,1.0,1.0,0.1713,0.2925,0.7701,0.5195
0.01,0,207,0,42,0.1687,1.0,0.0,1.0,1.0,1.0,0.1687,0.2887,0.7701,0.5195
0.02,17,190,1,41,0.2329,0.9762,0.0821,0.9762,0.9179,0.9762,0.1775,0.3004,0.7701,0.5195
0.03,32,175,1,41,0.2932,0.9762,0.1546,0.9762,0.8454,0.9762,0.1898,0.3178,0.7701,0.5195
0.04,49,158,2,40,0.3574,0.9524,0.2367,0.9524,0.7633,0.9524,0.202,0.3333,0.7701,0.5195
0.05,55,152,2,40,0.3815,0.9524,0.2657,0.9524,0.7343,0.9524,0.2083,0.3419,0.7701,0.5195
0.06,73,134,3,39,0.4498,0.9286,0.3527,0.9286,0.6473,0.9286,0.2254,0.3628,0.7701,0.5195
0.07,84,123,3,39,0.494,0.9286,0.4058,0.9286,0.5942,0.9286,0.2407,0.3824,0.7701,0.5195
0.08,93,114,5,37,0.5221,0.881,0.4493,0.881,0.5507,0.881,0.245,0.3834,0.7701,0.5195
0.09,100,107,5,37,0.5502,0.881,0.4831,0.881,0.5169,0.881,0.2569,0.3978,0.7701,0.5195
0.1,105,102,5,37,0.5703,0.881,0.5072,0.881,0.4928,0.881,0.2662,0.4088,0.7701,0.5195
0.11,108,99,7,35,0.5743,0.8333,0.5217,0.8333,0.4783,0.8333,0.2612,0.3977,0.7701,0.5195
0.12,115,92,8,34,0.5984,0.8095,0.5556,0.8095,0.4444,0.8095,0.2698,0.4048,0.7701,0.5195
0.13,123,84,8,34,0.6305,0.8095,0.5942,0.8095,0.4058,0.8095,0.2881,0.425,0.7701,0.5195
0.14,127,80,13,29,0.6265,0.6905,0.6135,0.6905,0.3865,0.6905,0.2661,0.3841,0.7701,0.5195
0.15,138,69,13,29,0.6707,0.6905,0.6667,0.6905,0.3333,0.6905,0.2959,0.4143,0.7701,0.5195
0.16,147,60,15,27,0.6988,0.6429,0.7101,0.6429,0.2899,0.6429,0.3103,0.4186,0.7701,0.5195
0.17,152,55,15,27,0.7189,0.6429,0.7343,0.6429,0.2657,0.6429,0.3293,0.4355,0.7701,0.5195
0.18,156,51,16,26,0.7309,0.619,0.7536,0.619,0.2464,0.619,0.3377,0.437,0.7701,0.5195
0.19,158,49,17,25,0.7349,0.5952,0.7633,0.5952,0.2367,0.5952,0.3378,0.431,0.7701,0.5195
0.2,163,44,18,24,0.751,0.5714,0.7874,0.5714,0.2126,0.5714,0.3529,0.4364,0.7701,0.5195
0.21,165,42,18,24,0.759,0.5714,0.7971,0.5714,0.2029,0.5714,0.3636,0.4444,0.7701,0.5195
0.22,167,40,19,23,0.7631,0.5476,0.8068,0.5476,0.1932,0.5476,0.3651,0.4381,0.7701,0.5195
0.23,170,37,19,23,0.7751,0.5476,0.8213,0.5476,0.1787,0.5476,0.3833,0.451,0.7701,0.5195
0.24,172,35,20,22,0.7791,0.5238,0.8309,0.5238,0.1691,0.5238,0.386,0.4444,0.7701,0.5195
0.25,177,30,20,22,0.7992,0.5238,0.8551,0.5238,0.1449,0.5238,0.4231,0.4681,0.7701,0.5195
0.26,183,24,20,22,0.8233,0.5238,0.8841,0.5238,0.1159,0.5238,0.4783,0.5,0.7701,0.5195
0.27,186,21,21,21,0.8313,0.5,0.8986,0.5,0.1014,0.5,0.5,0.5,0.7701,0.5195
0.28,188,19,22,20,0.8353,0.4762,0.9082,0.4762,0.0918,0.4762,0.5128,0.4938,0.7701,0.5195
0.29,188,19,22,20,0.8353,0.4762,0.9082,0.4762,0.0918,0.4762,0.5128,0.4938,0.7701,0.5195
0.3,192,15,22,20,0.8514,0.4762,0.9275,0.4762,0.0725,0.4762,0.5714,0.5195,0.7701,0.5195
0.31,193,14,24,18,0.8474,0.4286,0.9324,0.4286,0.0676,0.4286,0.5625,0.4865,0.7701,0.5195
0.32,193,14,24,18,0.8474,0.4286,0.9324,0.4286,0.0676,0.4286,0.5625,0.4865,0.7701,0.5195
0.33,195,12,24,18,0.8554,0.4286,0.942,0.4286,0.058,0.4286,0.6,0.5,0.7701,0.5195
0.34,195,12,24,18,0.8554,0.4286,0.942,0.4286,0.058,0.4286,0.6,0.5,0.7701,0.5195
0.35,197,10,25,17,0.8594,0.4048,0.9517,0.4048,0.0483,0.4048,0.6296,0.4928,0.7701,0.5195
0.36,197,10,26,16,0.8554,0.381,0.9517,0.381,0.0483,0.381,0.6154,0.4706,0.7701,0.5195
0.37,197,10,26,16,0.8554,0.381,0.9517,0.381,0.0483,0.381,0.6154,0.4706,0.7701,0.5195
