t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.748,0.4654
0.01,4,200,0,45,0.1968,1.0,0.0196,1.0,0.9804,1.0,0.1837,0.3103,0.748,0.4654
0.02,29,175,0,45,0.2972,1.0,0.1422,1.0,0.8578,1.0,0.2045,0.3396,0.748,0.4654
0.03,44,160,0,45,0.3574,1.0,0.2157,1.0,0.7843,1.0,0.2195,0.36,0.748,0.4654
0.04,58,146,1,44,0.4096,0.9778,0.2843,0.9778,0.7157,0.9778,0.2316,0.3745,0.748,0.4654
0.05,67,137,2,43,0.4418,0.9556,0.3284,0.9556,0.6716,0.9556,0.2389,0.3822,0.748,0.4654
0.06,85,119,3,42,0.51,0.9333,0.4167,0.9333,0.5833,0.9333,0.2609,0.4078,0.748,0.4654
0.07,99,105,5,40,0.5582,0.8889,0.4853,0.8889,0.5147,0.8889,0.2759,0.4211,0.748,0.4654
0.08,114,90,6,39,0.6145,0.8667,0.5588,0.8667,0.4412,0.8667,0.3023,0.4483,0.748,0.4654
0.09,122,82,7,38,0.6426,0.8444,0.598,0.8444,0.402,0.8444,0.3167,0.4606,0.748,0.4654
0.1,126,78,8,37,0.6546,0.8222,0.6176,0.8222,0.3824,0.8222,0.3217,0.4625,0.748,0.4654
0.11,127,77,8,37,0.6586,0.8222,0.6225,0.8222,0.3775,0.8222,0.3246,0.4654,0.748,0.4654
0.12,129,75,10,35,0.6586,0.7778,0.6324,0.7778,0.3676,0.7778,0.3182,0.4516,0.748,0.4654
0.13,132,72,10,35,0.6707,0.7778,0.6471,0.7778,0.3529,0.7778,0.3271,0.4605,0.748,0.4654
0.14,134,70,11,34,0.6747,0.7556,0.6569,0.7556,0.3431,0.7556,0.3269,0.4564,0.748,0.4654
0.15,136,68,13,32,0.6747,0.7111,0.6667,0.7111,0.3333,0.7111,0.32,0.4414,0.748,0.4654
0.16,138,66,13,32,0.6827,0.7111,0.6765,0.7111,0.3235,0.7111,0.3265,0.4476,0.748,0.4654
0.17,140,64,13,32,0.6908,0.7111,0.6863,0.7111,0.3137,0.7111,0.3333,0.4539,0.748,0.4654
0.18,145,59,14,31,0.7068,0.6889,0.7108,0.6889,0.2892,0.6889,0.3444,0.4593,0.748,0.4654
0.19,148,56,17,28,0.7068,0.6222,0.7255,0.6222,0.2745,0.6222,0.3333,0.4341,0.748,0.4654
0.2,150,54,20,25,0.7028,0.5556,0.7353,0.5556,0.2647,0.5556,0.3165,0.4032,0.748,0.4654
0.21,153,51,20,25,0.7149,0.5556,0.75,0.5556,0.25,0.5556,0.3289,0.4132,0.748,0.4654
0.22,155,49,21,24,0.7189,0.5333,0.7598,0.5333,0.2402,0.5333,0.3288,0.4068,0.748,0.4654
0.23,159,45,23,22,0.7269,0.4889,0.7794,0.4889,0.2206,0.4889,0.3284,0.3929,0.748,0.4654
0.24,161,43,24,21,0.7309,0.4667,0.7892,0.4667,0.2108,0.4667,0.3281,0.3853,0.748,0.4654
0.25,165,39,24,21,0.747,0.4667,0.8088,0.4667,0.1912,0.4667,0.35,0.4,0.748,0.4654
0.26,172,32,29,16,0.755,0.3556,0.8431,0.3556,0.1569,0.3556,0.3333,0.3441,0.748,0.4654
0.27,173,31,29,16,0.759,0.3556,0.848,0.3556,0.152,0.3556,0.3404,0.3478,0.748,0.4654
0.28,175,29,31,14,0.759,0.3111,0.8578,0.3111,0.1422,0.3111,0.3256,0.3182,0.748,0.4654
0.29,175,29,31,14,0.759,0.3111,0.8578,0.3111,0.1422,0.3111,0.3256,0.3182,0.748,0.4654
0.3,181,23,32,13,0.7791,0.2889,0.8873,0.2889,0.1127,0.2889,0.3611,0.321,0.748,0.4654
0.31,185,19,36,9,0.7791,0.2,0.9069,0.2,0.0931,0.2,0.3214,0.2466,0.748,0.4654
0.32,187,17,36,9,0.7871,0.2,0.9167,0.2,0.0833,0.2,0.3462,0.2535,0.748,0.4654
0.33,189,15,41,4,0.7751,0.0889,0.9265,0.0889,0.0735,0.0889,0.2105,0.125,0.748,0.4654
0.34,191,13,42,3,0.7791,0.0667,0.9363,0.0667,0.0637,0.0667,0.1875,0.0984,0.748,0.4654
0.35,193,11,42,3,0.7871,0.0667,0.9461,0.0667,0.0539,0.0667,0.2143,0.1017,0.748,0.4654
0.36,195,9,42,3,0.7952,0.0667,0.9559,0.0667,0.0441,0.0667,0.25,0.1053,0.748,0.4654
0.37,197,7,42,3,0.8032,0.0667,0.9657,0.0667,0.0343,0.0667,0.3,0.1091,0.748,0.4654
0.38,198,6,42,3,0.8072,0.0667,0.9706,0.0667,0.0294,0.0667,0.3333,0.1111,0.748,0.4654
0.39,198,6,43,2,0.8032,0.0444,0.9706,0.0444,0.0294,0.0444,0.25,0.0755,0.748,0.4654
0.4,200,4,43,2,0.8112,0.0444,0.9804,0.0444,0.0196,0.0444,0.3333,0.0784,0.748,0.4654
0.41,200,4,44,1,0.8072,0.0222,0.9804,0.0222,0.0196,0.0222,0.2,0.04,0.748,0.4654
0.42,200,4,46,0,0.8,0.0,0.9804,0.0,0.0196,0.0,0.0,,0.748,0.4654
0.43,201,3,46,0,0.804,0.0,0.9853,0.0,0.0147,0.0,0.0,,0.748,0.4654
0.44,203,1,46,0,0.812,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.748,0.4654
0.45,203,1,46,0,0.812,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.748,0.4654
0.46,203,1,46,0,0.812,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.748,0.4654
0.47,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.48,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.49,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.5,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.51,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.52,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.53,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.54,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.55,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.56,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.57,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.58,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.59,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.6,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.61,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.62,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.63,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.64,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.65,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.66,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.67,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.68,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.69,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.7,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.71,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.72,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.73,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.74,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.75,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.76,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.77,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.78,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.79,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.8,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.81,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
0.82,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.748,0.4654
