t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,195,0,56,0.2231,1.0,0.0,1.0,1.0,1.0,0.2231,0.3648,0.7396,0.4865
0.01,10,184,0,56,0.264,1.0,0.0515,1.0,0.9485,1.0,0.2333,0.3784,0.7396,0.4865
0.02,10,184,0,56,0.264,1.0,0.0515,1.0,0.9485,1.0,0.2333,0.3784,0.7396,0.4865
0.03,17,177,1,54,0.2851,0.9818,0.0876,0.9818,0.9124,0.9818,0.2338,0.3776,0.7396,0.4865
0.04,24,170,1,54,0.3133,0.9818,0.1237,0.9818,0.8763,0.9818,0.2411,0.3871,0.7396,0.4865
0.05,30,164,2,53,0.3333,0.9636,0.1546,0.9636,0.8454,0.9636,0.2442,0.3897,0.7396,0.4865
0.06,42,152,2,53,0.3815,0.9636,0.2165,0.9636,0.7835,0.9636,0.2585,0.4077,0.7396,0.4865
0.07,68,126,3,52,0.4819,0.9455,0.3505,0.9455,0.6495,0.9455,0.2921,0.4464,0.7396,0.4865
0.08,92,102,7,48,0.5622,0.8727,0.4742,0.8727,0.5258,0.8727,0.32,0.4683,0.7396,0.4865
0.09,109,85,10,45,0.6185,0.8182,0.5619,0.8182,0.4381,0.8182,0.3462,0.4865,0.7396,0.4865
0.1,115,79,13,42,0.6305,0.7636,0.5928,0.7636,0.4072,0.7636,0.3471,0.4773,0.7396,0.4865
0.11,122,72,16,39,0.6466,0.7091,0.6289,0.7091,0.3711,0.7091,0.3514,0.4699,0.7396,0.4865
0.12,124,70,17,38,0.6506,0.6909,0.6392,0.6909,0.3608,0.6909,0.3519,0.4663,0.7396,0.4865
0.13,126,68,18,37,0.6546,0.6727,0.6495,0.6727,0.3505,0.6727,0.3524,0.4625,0.7396,0.4865
0.14,131,63,20,35,0.6667,0.6364,0.6753,0.6364,0.3247,0.6364,0.3571,0.4575,0.7396,0.4865
0.15,136,58,21,34,0.6827,0.6182,0.701,0.6182,0.299,0.6182,0.3696,0.4626,0.7396,0.4865
0.16,139,55,21,34,0.6948,0.6182,0.7165,0.6182,0.2835,0.6182,0.382,0.4722,0.7396,0.4865
0.17,142,52,22,33,0.7028,0.6,0.732,0.6,0.268,0.6,0.3882,0.4714,0.7396,0.4865
0.18,145,49,23,32,0.7108,0.5818,0.7474,0.5818,0.2526,0.5818,0.3951,0.4706,0.7396,0.4865
0.19,146,48,26,29,0.7028,0.5273,0.7526,0.5273,0.2474,0.5273,0.3766,0.4394,0.7396,0.4865
0.2,147,47,26,29,0.7068,0.5273,0.7577,0.5273,0.2423,0.5273,0.3816,0.4427,0.7396,0.4865
0.21,147,47,27,28,0.7028,0.5091,0.7577,0.5091,0.2423,0.5091,0.3733,0.4308,0.7396,0.4865
0.22,148,46,27,28,0.7068,0.5091,0.7629,0.5091,0.2371,0.5091,0.3784,0.4341,0.7396,0.4865
0.23,148,46,27,28,0.7068,0.5091,0.7629,0.5091,0.2371,0.5091,0.3784,0.4341,0.7396,0.4865
0.24,149,45,27,28,0.7108,0.5091,0.768,0.5091,0.232,0.5091,0.3836,0.4375,0.7396,0.4865
0.25,150,44,27,28,0.7149,0.5091,0.7732,0.5091,0.2268,0.5091,0.3889,0.4409,0.7396,0.4865
0.26,153,41,28,27,0.7229,0.4909,0.7887,0.4909,0.2113,0.4909,0.3971,0.439,0.7396,0.4865
0.27,155,39,28,27,0.7309,0.4909,0.799,0.4909,0.201,0.4909,0.4091,0.4463,0.7396,0.4865
0.28,156,38,28,27,0.7349,0.4909,0.8041,0.4909,0.1959,0.4909,0.4154,0.45,0.7396,0.4865
0.29,156,38,28,27,0.7349,0.4909,0.8041,0.4909,0.1959,0.4909,0.4154,0.45,0.7396,0.4865
0.3,158,36,29,26,0.739,0.4727,0.8144,0.4727,0.1856,0.4727,0.4194,0.4444,0.7396,0.4865
0.31,160,34,29,26,0.747,0.4727,0.8247,0.4727,0.1753,0.4727,0.4333,0.4522,0.7396,0.4865
0.32,160,34,29,26,0.747,0.4727,0.8247,0.4727,0.1753,0.4727,0.4333,0.4522,0.7396,0.4865
0.33,161,33,29,26,0.751,0.4727,0.8299,0.4727,0.1701,0.4727,0.4407,0.4561,0.7396,0.4865
0.34,162,32,29,26,0.755,0.4727,0.8351,0.4727,0.1649,0.4727,0.4483,0.4602,0.7396,0.4865
0.35,162,32,30,25,0.751,0.4545,0.8351,0.4545,0.1649,0.4545,0.4386,0.4464,0.7396,0.4865
0.36,163,31,30,25,0.755,0.4545,0.8402,0.4545,0.1598,0.4545,0.4464,0.4505,0.7396,0.4865
0.37,163,31,30,25,0.755,0.4545,0.8402,0.4545,0.1598,0.4545,0.4464,0.4505,0.7396,0.4865
0.38,164,30,30,25,0.759,0.4545,0.8454,0.4545,0.1546,0.4545,0.4545,0.4545,0.7396,0.4865
0.39,165,29,30,25,0.7631,0.4545,0.8505,0.4545,0.1495,0.4545,0.463,0.4587,0.7396,0.4865
0.4,165,29,31,24,0.759,0.4364,0.8505,0.4364,0.1495,0.4364,0.4528,0.4444,0.7396,0.4865
0.41,166,28,33,22,0.755,0.4,0.8557,0.4,0.1443,0.4,0.44,0.419,0.7396,0.4865
0.42,166,28,34,21,0.751,0.3818,0.8557,0.3818,0.1443,0.3818,0.4286,0.4038,0.7396,0.4865
0.43,166,28,35,20,0.747,0.3636,0.8557,0.3636,0.1443,0.3636,0.4167,0.3883,0.7396,0.4865
0.44,167,27,35,20,0.751,0.3636,0.8608,0.3636,0.1392,0.3636,0.4255,0.3922,0.7396,0.4865
0.45,167,27,35,20,0.751,0.3636,0.8608,0.3636,0.1392,0.3636,0.4255,0.3922,0.7396,0.4865
0.46,169,25,35,20,0.759,0.3636,0.8711,0.3636,0.1289,0.3636,0.4444,0.4,0.7396,0.4865
0.47,169,25,35,20,0.759,0.3636,0.8711,0.3636,0.1289,0.3636,0.4444,0.4,0.7396,0.4865
0.48,169,25,36,19,0.755,0.3455,0.8711,0.3455,0.1289,0.3455,0.4318,0.3838,0.7396,0.4865
0.49,170,24,36,19,0.759,0.3455,0.8763,0.3455,0.1237,0.3455,0.4419,0.3878,0.7396,0.4865
0.5,171,23,36,19,0.7631,0.3455,0.8814,0.3455,0.1186,0.3455,0.4524,0.3918,0.7396,0.4865
0.51,171,23,36,19,0.7631,0.3455,0.8814,0.3455,0.1186,0.3455,0.4524,0.3918,0.7396,0.4865
0.52,171,23,36,19,0.7631,0.3455,0.8814,0.3455,0.1186,0.3455,0.4524,0.3918,0.7396,0.4865
0.53,172,22,37,18,0.7631,0.3273,0.8866,0.3273,0.1134,0.3273,0.45,0.3789,0.7396,0.4865
0.54,173,21,37,18,0.7671,0.3273,0.8918,0.3273,0.1082,0.3273,0.4615,0.383,0.7396,0.4865
0.55,173,21,37,18,0.7671,0.3273,0.8918,0.3273,0.1082,0.3273,0.4615,0.383,0.7396,0.4865
0.56,173,21,37,18,0.7671,0.3273,0.8918,0.3273,0.1082,0.3273,0.4615,0.383,0.7396,0.4865
0.57,173,21,37,18,0.7671,0.3273,0.8918,0.3273,0.1082,0.3273,0.4615,0.383,0.7396,0.4865
0.58,173,21,38,17,0.7631,0.3091,0.8918,0.3091,0.1082,0.3091,0.4474,0.3656,0.7396,0.4865
0.59,175,19,39,16,0.7671,0.2909,0.9021,0.2909,0.0979,0.2909,0.4571,0.3556,0.7396,0.4865
0.6,175,19,39,16,0.7671,0.2909,0.9021,0.2909,0.0979,0.2909,0.4571,0.3556,0.7396,0.4865
0.61,175,19,39,16,0.7671,0.2909,0.9021,0.2909,0.0979,0.2909,0.4571,0.3556,0.7396,0.4865
0.62,175,19,39,16,0.7671,0.2909,0.9021,0.2909,0.0979,0.2909,0.4571,0.3556,0.7396,0.4865
0.63,177,17,39,16,0.7751,0.2909,0.9124,0.2909,0.0876,0.2909,0.4848,0.3636,0.7396,0.4865
0.64,180,14,39,16,0.7871,0.2909,0.9278,0.2909,0.0722,0.2909,0.5333,0.3765,0.7396,0.4865
0.65,180,14,40,15,0.7831,0.2727,0.9278,0.2727,0.0722,0.2727,0.5172,0.3571,0.7396,0.4865
0.66,181,13,41,14,0.7831,0.2545,0.933,0.2545,0.067,0.2545,0.5185,0.3415,0.7396,0.4865
