t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,221,0,30,0.1195,1.0,0.0,1.0,1.0,1.0,0.1195,0.2135,0.8806,0.6038
0.01,29,191,0,29,0.2329,1.0,0.1318,1.0,0.8682,1.0,0.1318,0.2329,0.8806,0.6038
0.02,70,150,1,28,0.3936,0.9655,0.3182,0.9655,0.6818,0.9655,0.1573,0.2705,0.8806,0.6038
0.03,98,122,1,28,0.506,0.9655,0.4455,0.9655,0.5545,0.9655,0.1867,0.3128,0.8806,0.6038
0.04,110,110,1,28,0.5542,0.9655,0.5,0.9655,0.5,0.9655,0.2029,0.3353,0.8806,0.6038
0.05,116,104,1,28,0.5783,0.9655,0.5273,0.9655,0.4727,0.9655,0.2121,0.3478,0.8806,0.6038
0.06,118,102,1,28,0.5863,0.9655,0.5364,0.9655,0.4636,0.9655,0.2154,0.3522,0.8806,0.6038
0.07,122,98,2,27,0.5984,0.931,0.5545,0.931,0.4455,0.931,0.216,0.3506,0.8806,0.6038
0.08,125,95,2,27,0.6104,0.931,0.5682,0.931,0.4318,0.931,0.2213,0.3576,0.8806,0.6038
0.09,139,81,3,26,0.6627,0.8966,0.6318,0.8966,0.3682,0.8966,0.243,0.3824,0.8806,0.6038
0.1,146,74,4,25,0.6867,0.8621,0.6636,0.8621,0.3364,0.8621,0.2525,0.3906,0.8806,0.6038
0.11,150,70,4,25,0.7028,0.8621,0.6818,0.8621,0.3182,0.8621,0.2632,0.4032,0.8806,0.6038
0.12,155,65,4,25,0.7229,0.8621,0.7045,0.8621,0.2955,0.8621,0.2778,0.4202,0.8806,0.6038
0.13,159,61,4,25,0.739,0.8621,0.7227,0.8621,0.2773,0.8621,0.2907,0.4348,0.8806,0.6038
0.14,160,60,4,25,0.743,0.8621,0.7273,0.8621,0.2727,0.8621,0.2941,0.4386,0.8806,0.6038
0.15,162,58,4,25,0.751,0.8621,0.7364,0.8621,0.2636,0.8621,0.3012,0.4464,0.8806,0.6038
0.16,163,57,4,25,0.755,0.8621,0.7409,0.8621,0.2591,0.8621,0.3049,0.4505,0.8806,0.6038
0.17,166,54,5,24,0.7631,0.8276,0.7545,0.8276,0.2455,0.8276,0.3077,0.4486,0.8806,0.6038
0.18,169,51,5,24,0.7751,0.8276,0.7682,0.8276,0.2318,0.8276,0.32,0.4615,0.8806,0.6038
0.19,174,46,5,24,0.7952,0.8276,0.7909,0.8276,0.2091,0.8276,0.3429,0.4848,0.8806,0.6038
0.2,177,43,6,23,0.8032,0.7931,0.8045,0.7931,0.1955,0.7931,0.3485,0.4842,0.8806,0.6038
0.21,178,42,6,23,0.8072,0.7931,0.8091,0.7931,0.1909,0.7931,0.3538,0.4894,0.8806,0.6038
0.22,178,42,6,23,0.8072,0.7931,0.8091,0.7931,0.1909,0.7931,0.3538,0.4894,0.8806,0.6038
0.23,181,39,7,22,0.8153,0.7586,0.8227,0.7586,0.1773,0.7586,0.3607,0.4889,0.8806,0.6038
0.24,182,38,7,22,0.8193,0.7586,0.8273,0.7586,0.1727,0.7586,0.3667,0.4944,0.8806,0.6038
0.25,185,35,7,22,0.8313,0.7586,0.8409,0.7586,0.1591,0.7586,0.386,0.5116,0.8806,0.6038
0.26,186,34,8,21,0.8313,0.7241,0.8455,0.7241,0.1545,0.7241,0.3818,0.5,0.8806,0.6038
0.27,187,33,8,21,0.8353,0.7241,0.85,0.7241,0.15,0.7241,0.3889,0.506,0.8806,0.6038
0.28,189,31,8,21,0.8434,0.7241,0.8591,0.7241,0.1409,0.7241,0.4038,0.5185,0.8806,0.6038
0.29,189,31,8,21,0.8434,0.7241,0.8591,0.7241,0.1409,0.7241,0.4038,0.5185,0.8806,0.6038
0.3,189,31,8,21,0.8434,0.7241,0.8591,0.7241,0.1409,0.7241,0.4038,0.5185,0.8806,0.6038
0.31,192,28,8,21,0.8554,0.7241,0.8727,0.7241,0.1273,0.7241,0.4286,0.5385,0.8806,0.6038
0.32,194,26,8,21,0.8635,0.7241,0.8818,0.7241,0.1182,0.7241,0.4468,0.5526,0.8806,0.6038
0.33,194,26,8,21,0.8635,0.7241,0.8818,0.7241,0.1182,0.7241,0.4468,0.5526,0.8806,0.6038
0.34,198,22,10,19,0.8715,0.6552,0.9,0.6552,0.1,0.6552,0.4634,0.5429,0.8806,0.6038
0.35,200,20,11,18,0.8755,0.6207,0.9091,0.6207,0.0909,0.6207,0.4737,0.5373,0.8806,0.6038
0.36,203,17,12,17,0.8835,0.5862,0.9227,0.5862,0.0773,0.5862,0.5,0.5397,0.8806,0.6038
0.37,203,17,12,17,0.8835,0.5862,0.9227,0.5862,0.0773,0.5862,0.5,0.5397,0.8806,0.6038
0.38,203,17,12,17,0.8835,0.5862,0.9227,0.5862,0.0773,0.5862,0.5,0.5397,0.8806,0.6038
0.39,205,15,12,17,0.8916,0.5862,0.9318,0.5862,0.0682,0.5862,0.5312,0.5574,0.8806,0.6038
0.4,208,12,12,17,0.9036,0.5862,0.9455,0.5862,0.0545,0.5862,0.5862,0.5862,0.8806,0.6038
0.41,209,11,13,16,0.9036,0.5517,0.95,0.5517,0.05,0.5517,0.5926,0.5714,0.8806,0.6038
0.42,209,11,13,16,0.9036,0.5517,0.95,0.5517,0.05,0.5517,0.5926,0.5714,0.8806,0.6038
0.43,212,8,13,16,0.9157,0.5517,0.9636,0.5517,0.0364,0.5517,0.6667,0.6038,0.8806,0.6038
0.44,212,8,14,15,0.9116,0.5172,0.9636,0.5172,0.0364,0.5172,0.6522,0.5769,0.8806,0.6038
0.45,213,7,14,15,0.9157,0.5172,0.9682,0.5172,0.0318,0.5172,0.6818,0.5882,0.8806,0.6038
0.46,214,6,15,14,0.9157,0.4828,0.9727,0.4828,0.0273,0.4828,0.7,0.5714,0.8806,0.6038
0.47,214,6,15,14,0.9157,0.4828,0.9727,0.4828,0.0273,0.4828,0.7,0.5714,0.8806,0.6038
0.48,215,5,16,13,0.9157,0.4483,0.9773,0.4483,0.0227,0.4483,0.7222,0.5532,0.8806,0.6038
0.49,216,4,18,11,0.9116,0.3793,0.9818,0.3793,0.0182,0.3793,0.7333,0.5,0.8806,0.6038
0.5,217,3,20,9,0.9076,0.3103,0.9864,0.3103,0.0136,0.3103,0.75,0.439,0.8806,0.6038
0.51,217,3,21,8,0.9036,0.2759,0.9864,0.2759,0.0136,0.2759,0.7273,0.4,0.8806,0.6038
0.52,217,3,23,6,0.8956,0.2069,0.9864,0.2069,0.0136,0.2069,0.6667,0.3158,0.8806,0.6038
0.53,217,3,24,5,0.8916,0.1724,0.9864,0.1724,0.0136,0.1724,0.625,0.2703,0.8806,0.6038
0.54,219,1,24,5,0.8996,0.1724,0.9955,0.1724,0.0045,0.1724,0.8333,0.2857,0.8806,0.6038
0.55,219,1,26,3,0.8916,0.1034,0.9955,0.1034,0.0045,0.1034,0.75,0.1818,0.8806,0.6038
0.56,219,1,27,2,0.8876,0.069,0.9955,0.069,0.0045,0.069,0.6667,0.125,0.8806,0.6038
0.57,219,1,27,2,0.8876,0.069,0.9955,0.069,0.0045,0.069,0.6667,0.125,0.8806,0.6038
0.58,220,0,28,1,0.8876,0.0345,1.0,0.0345,0.0,0.0345,1.0,0.0667,0.8806,0.6038
0.59,220,0,29,0,0.8835,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.6,220,0,29,0,0.8835,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.61,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.62,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.63,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.64,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.65,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.66,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.67,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.68,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.69,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.7,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.71,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.72,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.73,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.74,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.75,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.76,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.77,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.78,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.79,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.8,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.81,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.82,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.83,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.84,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.85,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.86,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.87,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.88,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.89,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.9,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.91,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.92,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.93,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.94,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.95,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.96,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.97,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.98,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
0.99,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
1.0,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
1.01,221,0,30,0,0.8805,0.0,1.0,0.0,0.0,0.0,0.0,,0.8806,0.6038
