t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,210,0,41,0.1633,1.0,0.0,1.0,1.0,1.0,0.1633,0.2808,0.7233,0.4112
0.01,0,210,0,41,0.1633,1.0,0.0,1.0,1.0,1.0,0.1633,0.2808,0.7233,0.4112
0.02,0,210,0,41,0.1633,1.0,0.0,1.0,1.0,1.0,0.1633,0.2808,0.7233,0.4112
0.03,0,210,0,41,0.1633,1.0,0.0,1.0,1.0,1.0,0.1633,0.2808,0.7233,0.4112
0.04,2,207,0,41,0.172,1.0,0.0096,1.0,0.9904,1.0,0.1653,0.2837,0.7233,0.4112
0.05,42,167,2,38,0.3213,0.95,0.201,0.95,0.799,0.95,0.1854,0.3102,0.7233,0.4112
0.06,97,112,6,34,0.5261,0.85,0.4641,0.85,0.5359,0.85,0.2329,0.3656,0.7233,0.4112
0.07,119,90,9,31,0.6024,0.775,0.5694,0.775,0.4306,0.775,0.2562,0.3851,0.7233,0.4112
0.08,124,85,10,30,0.6185,0.75,0.5933,0.75,0.4067,0.75,0.2609,0.3871,0.7233,0.4112
0.09,127,82,10,30,0.6305,0.75,0.6077,0.75,0.3923,0.75,0.2679,0.3947,0.7233,0.4112
0.1,128,81,11,29,0.6305,0.725,0.6124,0.725,0.3876,0.725,0.2636,0.3867,0.7233,0.4112
0.11,131,78,12,28,0.6386,0.7,0.6268,0.7,0.3732,0.7,0.2642,0.3836,0.7233,0.4112
0.12,131,78,12,28,0.6386,0.7,0.6268,0.7,0.3732,0.7,0.2642,0.3836,0.7233,0.4112
0.13,131,78,13,27,0.6345,0.675,0.6268,0.675,0.3732,0.675,0.2571,0.3724,0.7233,0.4112
0.14,132,77,13,27,0.6386,0.675,0.6316,0.675,0.3684,0.675,0.2596,0.375,0.7233,0.4112
0.15,132,77,14,26,0.6345,0.65,0.6316,0.65,0.3684,0.65,0.2524,0.3636,0.7233,0.4112
0.16,135,74,14,26,0.6466,0.65,0.6459,0.65,0.3541,0.65,0.26,0.3714,0.7233,0.4112
0.17,136,73,15,25,0.6466,0.625,0.6507,0.625,0.3493,0.625,0.2551,0.3623,0.7233,0.4112
0.18,138,71,15,25,0.6546,0.625,0.6603,0.625,0.3397,0.625,0.2604,0.3676,0.7233,0.4112
0.19,140,69,15,25,0.6627,0.625,0.6699,0.625,0.3301,0.625,0.266,0.3731,0.7233,0.4112
0.2,150,59,16,24,0.6988,0.6,0.7177,0.6,0.2823,0.6,0.2892,0.3902,0.7233,0.4112
0.21,152,57,17,23,0.7028,0.575,0.7273,0.575,0.2727,0.575,0.2875,0.3833,0.7233,0.4112
0.22,154,55,17,23,0.7108,0.575,0.7368,0.575,0.2632,0.575,0.2949,0.3898,0.7233,0.4112
