Samples	ERR4281017	ERR4281064	ERR4281067	ERR4281027	ERR4281030	ERR4281035	ERR4281083	ERR4281043	ERR4281046	ERR4281092	ERR4281053	ERR4281104	ERR4281118	ERR4281123	ERR4281131	ERR4281139	ERR4281152	ERR4281159	ERR4281172	ERR4281177	ERR4281181	ERR4281185	ERR4281189	ERR4281206	ERR4281212	ERR4281234	ERR4281240	ERR4281247	ERR4281260	ERR4281266	ERR4281275	ERR4281282	ERR4281286	ERR4281302	ERR4281308	ERR4281314	ERR4281322	ERR4281329	ERR4281338	ERR4281343	ERR4281358	ERR4281364	ERR4281370	ERR4281377	ERR4281390	ERR4281398	ERR4281405	ERR4281412	ERR4281419	ERR4281426	ERR4281432	ERR4281438	ERR4281447	ERR4281453	ERR4281459	ERR4281465	ERR4281471	ERR4281476	ERR4281479	ERR4281484	ERR4281494	ERR4281498	ERR4281510	ERR4281516	ERR4281526	ERR4281534	ERR4281546	ERR4281552	ERR4281564	ERR4281573	ERR4281589	ERR4281597	ERR4281608	ERR4281617	ERR4281629	ERR4281634	ERR4281646	ERR4281651	ERR4281659	ERR4281685	ERR4281689	ERR4281695	ERR4281920	ERR4282087	ERR4282531	ERR4282552	ERR4282558	ERR4282610	ERR4282614	ERR4282640	ERR4282658	ERR4282684	ERR4282699	ERR4282705	ERR4282721	ERR4282747	ERR4282771	ERR4282799	ERR4282817	ERR4282848	ERR4282853	ERR4282868	ERR4282957
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum	0.0005746257371843	0.0002593024763386	0.0	0.0	0.0	0.1529102954043581	0.0	0.0001424044999821	0.0	0.0	0.0005804953560371	7.728871198361479e-05	8.427439743805832e-05	0.0	0.0	0.0001229205932967	9.84251968503937e-05	0.0001276650070215	0.00154915424552	0.0001358049840429	0.0	0.0003233107015842	0.0	4.584211973961676e-05	0.0	0.0	0.0002074150894477	0.0	0.000466401176766	0.0001534526854219	0.0002207018318252	0.0	0.0	0.0	0.0001164415463437	0.0001426787943641	0.000532260926134	0.0009254531529231	0.0	8.5087072437461e-05	0.0002095173244637	0.0007780258439889	6.366182836771072e-05	0.0001190192811235	0.0	4.535044556812771e-05	0.0001710351904904	8.231468905626208e-05	0.0010866839421549	0.0038753559000316	0.0	0.0	0.0	0.0015960030532232	0.0	0.0	0.0	0.0001529987760097	0.0004	0.0004048173261815	7.619337879538268e-05	0.0	0.0	5.932957579353308e-05	0.0007142573707392	0.0002021222839818	0.0027817620724127	0.0003066857493355	0.0	0.0002282211789254	0.0001718409898041	0.0001014644705245	0.0001578843497138	0.0	0.0	0.000815873637491	0.0	0.0002286628937289	0.0	0.0002118374782866	0.0001484046500123	0.000142362264509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.0006351126568879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001160990712074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.373806732540613e-05	0.0	0.0	0.0	0.0	0.0	7.290755322251386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.133939718209382e-05	5.914010290377905e-05	0.0	0.0	5.672471495830733e-05	0.0	0.0	0.0	0.0	0.0	4.535044556812771e-05	0.0	0.0	0.0	0.000395444479595	0.0	0.0	0.0	0.0	0.0	0.0	0.0001274778507234	0.0	0.0	0.0	0.0	0.0002977963073257	0.0001098357954857	0.000118659151587	7.93619300821396e-05	0.0	0.0004781153561959	0.0001022285831118	0.0	0.0	0.0	0.0001014644705245	0.0	0.0	0.0	0.0	0.0	0.0001714971702966	0.0	0.0	9.893643334157804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0.0003931649780734	0.0	0.0	0.0	0.0024589444102924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633861551292744	0.0	0.0	0.0347440944881889	0.0	0.0	0.026889386840497	0.0	0.0	0.0002617230098146	0.0	0.0	0.002686677783954	0.0240601503759398	0.0	0.0	0.0	0.0	0.0039174965780903	0.0	0.0	0.0323707498835584	0.0075619761013019	0.0	0.0010850140413581	0.0005767780291938	0.000198536502354	0.1232223764502527	0.0274676950138691	3.183091418385536e-05	0.0308021899547726	0.0200138026224982	0.0	0.0	0.0079639461661933	0.0	0.0	0.0	0.0	0.028405987108052	0.0007633058080632	0.0	0.0	0.0147874306839186	0.0	0.0	0.0	0.0683073640900605	0.0136390708755211	0.0	0.0	0.0	0.0574027286508337	0.0	0.0	0.0083838650145003	6.520605112154408e-05	0.1138732959101844	0.0	0.010420367081113	9.396288466055907e-05	0.0027293722443837	0.0	0.0224380002624327	0.1544046189904533	0.0	0.0	0.0	0.0	0.0	0.0053415799831318	0.0032674529805546	0.0028660875699986	0.0	0.0	0.0044947765780001	0.0084692775535724	0.0	0.0153057738298599	0.062457404342323	0.0	0.0256909865050155	0.0117131616595135	0.0	0.0	0.0	0.0	0.0	0.0	0.0132432553353317
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.0003326780583698	0.0001296512381693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002458411865934	9.84251968503937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003208948381773	0.0003280839895013	0.0	0.0	0.0	0.0001435080543895	0.0001023017902813	0.0	0.0002359937697644	0.0	0.0	0.0	7.133939718209382e-05	0.0	0.0	0.0	5.672471495830733e-05	0.0	0.0	3.183091418385536e-05	0.0	0.0	0.0003401283417609	0.0001282763928678	2.0578672264065523e-05	0.0	0.0	0.0	0.0	0.0	0.0001387828741933	0.0	0.0	0.0	0.0	0.0	0.0	0.0001523867575907	0.0	0.0	0.0	0.0	0.0001010611419909	8.693006476289826e-05	0.0001022285831118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001631747274982	0.0	0.0	0.0	0.0002965724696013	4.946821667078902e-05	0.0	0.0029521851441826	0.0	0.0187280841568377	0.0	0.0040171580309116	0.0116401106764621	0.0	0.0	0.0	0.0	0.0670333949956187	0.0	0.0020928050804647	0.0	0.0415601882985877	0.0037912104576749	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.0001209738394072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001685487948761	0.0	0.0014015416958654	0.0	0.0	0.0	0.0	0.0	0.0	0.0001616553507921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.458649935365892e-05	0.0	0.0	0.0	0.0	0.0001783484929552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001191185229303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002624327516074	0.0	0.0	0.0	0.0002473410833539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	0.0	0.0	0.0017676767676767	0.0	0.0001756388864494	0.0	0.0	0.0	0.0	0.0	0.0	7.728871198361479e-05	8.427439743805832e-05	0.0	0.0	0.0	0.0001476377952755	0.0001276650070215	0.0	0.0	0.0	0.0	0.0	9.168423947923352e-05	0.0	0.0	0.0	0.0	0.0001076310407921	0.0001023017902813	9.458649935365892e-05	0.0	0.0002013152596966	0.0	0.0	7.133939718209382e-05	0.0	0.000223385243809	0.0	0.0	0.0	6.76544212164265e-05	0.0	0.0	9.410878976096369e-05	0.0	0.0	0.0003704161007531	0.0	0.0	0.0	0.000216278566794	0.0	0.0	0.0	0.0	0.0001912167760851	0.0	0.0001333333333333	0.0	0.0	0.0	0.0001647536932286	5.932957579353308e-05	0.0001587238601642	0.0	0.0	0.0	0.0	0.0	0.0	6.764298034971421e-05	0.0	0.0	0.0	0.0	0.0001312163758037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum	0.0017541206714048	0.0	0.2297979797979798	0.0	0.0	0.0	0.0020524047342135	0.0026344832496706	0.0	0.0	0.0001547987616099	0.0	0.0003370975897522	0.0	0.0	0.0004916823731869	0.0001476377952755	0.0	0.0003768213029643	0.0001358049840429	0.0003535234503888	0.0	0.0	0.0001833684789584	0.0	0.0	0.0001555613170858	0.0	0.0008610483263373	0.0	3.1528833117886304e-05	0.0	0.0004697356059589	0.0	0.0	0.000820403067594	0.0	0.000127648710748	0.0	0.0	0.0	0.0011839523712874	0.0	0.0	0.0	4.535044556812771e-05	0.0001068969940565	0.0	0.0	0.000158177791838	0.0	0.000504649989186	0.0	0.0027756574838664	0.0001555814858031	0.0	0.0001274778507234	0.0	0.0002666666666666	0.0	0.0	0.0	0.0013180295458289	8.899436369029962e-05	0.0005158525455339	0.0002021222839818	0.0003477202590515	0.0	0.0	9.780907668231612e-05	0.0	0.0001691074508742	0.0	0.0	0.0	0.0	0.0004811267112802	0.0	0.0	0.0002542049739439	0.0010883007667573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006149641270925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.0054438227733252	0.0010372099053545	0.0095959595959595	0.10980227177114	0.0002634583296741	0.0202908212157826	0.0035575015393035	0.0019580618747552	0.048984045115765	0.0003082283570088	0.0010835913312693	0.0027823936314101	0.002991741109051	0.0017607265313687	0.1065171688857743	0.0005326559042858	0.0077263779527559	0.0009574875526618	0.0447579969854295	0.0040062470292659	0.0003535234503888	0.1086323957322987	0.0004362050163576	0.0190244796919409	0.0007655293088363	0.0014823049842505	0.0271713767176562	0.0026587060963664	0.0073906648010619	0.0010741687979539	0.0005044613298861	0.0110917071789304	0.0004026305193933	0.0091897579796562	0.0051234280391243	0.0094881398252184	0.0141344845940031	0.0089034975746744	0.0043923865300146	0.00167337909127	0.0031427598669564	0.0070698870171165	0.0102813852813852	0.0037610092835039	0.0007215007215007	0.0020407700505657	0.0025869072561679	0.056858871465613	0.0066872857978767	0.00640620056944	0.0055966133314199	0.0033162713575084	0.0009832841691248	0.0111720213725626	0.002878257487359	0.0096610949240913	6.37389253617184e-05	0.0055079559363525	0.0059333333333333	0.0070337010424046	0.0019810278486799	0.0010720667063728	0.0003844252842001	0.0002373183031741	0.1150747986191024	0.000454775138959	0.0215151910288173	0.0016867716213453	0.0007382019509622	0.0031950965049556	0.0009737656088899	0.0005749653329725	0.0029208604697059	0.0005637773079633	0.0012597102666386	0.0161542980223223	0.0007872982548222	0.038529697593323	0.0023034125943513	0.0034317671482438	0.0036111798169675	0.0047928629051392	0.0028994675523222	0.0092774810233342	0.003665922856232	0.0035274923938445	0.0358139851569415	0.0052475908787329	0.0141690808533052	0.0	0.0	0.0	0.0086164930386525	0.0	0.0067114093959731	0.0	0.0	0.0024567043765733	0.0009732850046986	0.0010798215452814	0.0002274516665208	0.0015297430726975	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.264406151565684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004657661853749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.790483649892304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066535469965326	0.0	0.0	0.0	0.0076328594599751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0316072629455279	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0155298624888828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.914010290377905e-05	0.0	0.0	0.0	0.0315323573317968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001671821449469	0.0	0.0	0.0	0.148366655741287	0.0001387828741933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	6.0486919703614085e-05	6.482561908466225e-05	0.0	0.0214556163230963	0.0	0.0	0.0	0.0004628146249421	0.0	0.0	0.0005030959752321	0.0002705104919426	0.0006741951795044	0.0	0.0	0.0001229205932967	0.0003444881889763	0.0	0.000837380673254	0.0005432199361716	0.0	0.0029636814311887	0.0002617230098146	0.0017420005501054	0.0010936132983377	0.0016212710765239	0.001659320715582	0.0	0.00398234850931	0.0	6.305766623577261e-05	0.0019351489120687	0.0	0.0078919677306208	0.0	0.0003923666845015	0.0010349518008161	0.0	0.0005767780291938	5.672471495830733e-05	0.0001571379933478	0.0005750625803396	0.0006684491978609	7.14115686741252e-05	0.0	0.0	0.0	0.0020990245709346	0.0003343642898938	0.0	0.0002870058118676	0.0	0.0	0.0	0.0005445352003111	0.0	0.0	0.0	0.0	0.0	0.0004952569621699	0.0066706372840976	0.0004393431819429	5.932957579353308e-05	0.0005555335105749	5.053057099545226e-05	0.0010866258095362	0.0	0.0005272871078302	0.0	0.0021766525375186	0.0001691074508742	0.0	9.396288466055907e-05	0.00097977465183	0.0	0.0006560818790185	0.0471045561081575	0.0017364187249725	0.0002542049739439	9.893643334157804e-05	0.0004745408816969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023712585566641
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus	0.0006955995765915	0.028879813302217	0.0	0.0	0.0	0.0	0.0	0.0030972978746128	0.0	0.0	0.0022832817337461	0.0067627622985662	0.0230490476993089	0.0276156055972569	0.0	0.0	0.0109251968503937	0.0	0.0084994138335287	0.0183336728457934	0.0	0.0	0.0178407851690294	0.0	0.0	0.0014359829534926	0.0	0.0	0.0	0.0	0.0	0.0	0.0010736813850489	0.0058575938267274	0.0133907778295295	0.0120920278223649	0.0	0.0015956088843502	0.0	0.0068069657949968	0.0087211586308042	0.0	0.0004456327985739	0.0060937871935253	0.0036075036075036	0.0	0.0019027664942061	0.0007408322015063	0.0	0.0	0.0	0.0123278783072597	0.0	0.0	0.0	0.0	0.0069475428644273	0.0	0.0002	0.0	0.0345156005943083	0.0	0.0120819375034323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025366117631142	0.0015393724097098	0.0021611463471928	0.0	0.0	0.005248655032148	0.0	0.0049611963570643	0.0006778799305173	0.0	0.0	0.0	0.0064661231374754	0.0	0.002381057365845	0.0	0.0	0.0	0.0	0.0	0.0	0.0167948593126277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0316378680944268	0.0113194040535099
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.680246582685607e-05	0.0	0.0008501758318197	0.0024860947244227	0.0152905198776758	0.0	0.0067606326313201	0.0	0.0045321077492659	0.0	0.0	0.0	0.0	0.0002617230098146	0.0169157421839185	0.0057961504811898	0.0	0.0	0.0	0.007677680909841	0.0	0.0	0.0	0.0	0.0	0.0	0.0027822364901016	0.0	0.006478172070462	0.0	0.0111747688467865	0.0045046224759709	0.0	0.0089126559714795	0.0	0.0	0.0087979864402167	0.0	0.0051446680660163	0.0	0.0	0.0	0.0114627640400836	0.0027313449142357	0.0	0.0031116297160637	0.0	0.0	0.0075734394124847	0.0002	0.0132577674324461	0.0053335365156767	0.0	0.0	0.0	0.0	0.0047498736735725	0.0175164080497239	0.0112962584338581	0.0	0.0053794992175273	0.0	0.0	0.0016972567594237	0.0043222926943857	0.0	0.0	0.0	0.0029726176184759	0.000815053687232	0.0024149472524679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222307031771777	0.0	0.0	0.0	0.0	0.0032616103592639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043110941139658	0.0025949621940852
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.0108574020867987	0.0040840140023337	0.0	0.0	0.0	0.0	0.0	0.0005340168749332	0.0	0.0	0.0016640866873065	0.0214089732194612	0.0	9.266981744045964e-05	0.0	0.0004916823731869	0.0	0.0008298225456402	0.0025540110534248	0.003123514632987	0.001885458402074	0.0	0.0105997818974918	0.0030255799028147	0.0015310586176727	0.0139892532888641	0.0003111226341716	0.0006063715658379	0.0219567323216015	0.0003580562659846	0.0009143361604187	0.0039174965780903	0.0010065762984834	0.0	0.000407545412203	0.0008560727661851	0.0	0.0007339800868011	0.0008429832734371	0.0060695445005388	0.0004452243144855	0.003653338745687	0.0016233766233766	0.0014758390859319	0.0009724574941966	0.0042175914378358	0.0001710351904904	0.000967197596411	0.0004179553623672	0.000474533375514	0.0	0.007497656982193	0.0	0.0004857400596766	0.0006223259432127	0.0019168839135101	0.0007011281789789	0.0088739290085679	0.0	0.0033903451067705	0.0017524477122938	0.0022632519356759	0.0002745894887143	0.0027291604865025	0.0	0.0001515917129863	0.0	0.0008178286648947	0.0022146058528868	0.0114110589462702	0.0038950624355596	0.0002367504312239	0.0072232089994079	0.0	0.0020995171110644	0.0261079563997128	0.0113720859029873	0.0013719773623735	0.0001063113505085	0.0010591873914332	0.002572347266881	0.0046979547287998	0.0018978333069745	0.0004685596476431	0.0039050047816385	0.0012346223378455	0.0002723496970109	0.0274782940559106	0.0	0.0	0.0	0.0	0.0026287605880634	0.0	0.0	0.0017882689556509	0.0002017484868863	0.0009098905098419	0.0027856088065512	0.0003125799210025	0.0	0.0007301046483329	0.0017001476444006
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002492078749688	0.0618358035537166	2.680246582685607e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.84251968503937e-05	0.0002553300140431	0.0001256071009881	0.0	0.0043601225547961	0.0	0.0	0.0	0.0	0.0	0.0	0.0002332198330145	0.0	0.0	0.0	0.0	0.0001342101731311	0.0	0.0	0.0006777242732298	0.0007688213377491	0.0	0.0	0.0	0.0	0.0	0.0	9.52154248988336e-05	0.0	0.0	0.0	0.0	0.0	0.000158177791838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001647536932286	0.0	7.93619300821396e-05	0.0	0.0	0.0002555714577795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002610795639971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.104089113693842e-05	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.0356872826251323	0.0189614935822637	0.0	0.0	0.0	0.0	0.0	0.0009612303748798	0.0	0.0	0.0004643962848297	0.0228388143911581	0.0009270183718186	0.0042628116022611	0.0042046250875963	0.0144636564779152	0.0023622047244094	0.0089365504915102	0.0175849941383352	0.0059075168058667	0.0001964019168827	0.0009160469878219	0.0258233369683751	0.0173283212615751	0.0321157771945173	0.0268667778395404	0.00508166969147	0.0056905639255562	0.0106913500520216	0.0037340153452685	0.000535990163004	0.0072686081087459	0.0075828747819084	0.0001403016485443	0.0001746623195156	0.0037096486534688	0.0023656041161511	0.0051378606076078	0.0054128399662806	0.00904759203585	0.0095068485975434	0.0084568026520533	0.0056340718105423	0.0069031183051654	0.010351966873706	0.0066665154985147	0.0028648394407149	0.0080668395275136	0.0005015464348407	0.0022144890857323	0.0	0.0182394924662965	0.0160603080957063	0.0022899174241898	0.0006223259432127	0.0	0.0024220791637452	0.0166003671970624	0.0	0.0079445400263131	0.0011429006819307	0.0073853484216795	0.0055467076720303	0.0014832393948383	0.0191659061148367	0.0045477513895907	0.0	0.0088427724391739	0.0013709464803585	0.0063575899843505	0.0023484935273227	0.0021645753711908	0.0078547463982632	0.0007047216349541	0.0057386801035761	0.0088440702304027	0.0412019420023618	0.004230263533985	0.0001771855841808	0.0005084099478879	0.0020776651001731	0.0050301333459877	0.0	0.0014525349076937	0.0	0.0	0.003404371212637	0.0082053239194733	0.0031077166183829	0.0036946512817597	0.0	0.0047830543218312	0.0	0.0	0.0	0.0053648068669527	0.0	0.0047617603348397	0.0080547724526782	0.0014634423574209	0.0	0.0022598477210304	0.0083665160395508
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0.0005443822773325	0.004505380526384	0.0	0.0	0.0	0.0	0.0	0.0002492078749688	0.0	0.0	0.0205495356037151	0.0007728871198361	0.0056042474296308	0.0	0.0	0.0015979677128574	0.0007874015748031	0.0062555853440571	0.0	0.0	0.0168905648519129	0.0004849660523763	0.0	0.000229210598698	0.0006926217556138	0.0	0.0003111226341716	0.0	0.0270512682524306	0.0	0.0042879213040325	0.0	0.0	0.0002806032970887	0.0002328830926874	0.0009630818619582	0.0055000295700514	0.0035741639009446	0.0	0.0037154688297691	0.0003404656522536	0.0001014816318246	0.0006684491978609	0.0011187812425612	0.0035761340109166	0.0001587265594884	0.0004275879762261	0.0001646293781125	0.0168853966396388	0.0056944005061689	7.175145296692258e-05	0.0007930214115781	0.0	0.0008326972451599	0.0004667444574095	0.0039871185401012	0.0084135381477468	0.0	0.0012	0.0001012043315453	0.000609547030363	0.0002977963073257	0.0010434400571146	8.899436369029962e-05	0.0006348954406571	0.0	0.0041291780762376	5.111429155591904e-05	5.272871078302136e-05	0.0094548774126238	0.0	0.0001352859606994	0.0002368265245707	0.0026309607704956	0.0	0.0	0.0017495516773826	0.0	0.0001063113505085	0.0	0.011723967350977	0.0025625207611635	0.0	0.0	0.0	0.0	0.0	0.0022898578379925	0.0	0.0	0.0028030489304155	0.0038264434574649	0.0030182066011099	0.0	0.0	0.0	0.0	0.0018501107033453	0.0	0.0055553976869085	0.0	0.0011125404165073	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__symbiosum	0.0005443822773325	0.0002593024763386	0.0	0.0	0.0	0.0	0.0	0.0001780056249777	0.0	0.0	7.739938080495357e-05	0.0	0.0007584695769425	0.0	0.0	0.0	0.0	0.0008298225456402	8.373806732540613e-05	0.0	0.0001178411501296	0.0	0.0	0.0003208948381773	0.000145815106445	0.0	0.0001037075447238	0.0	0.0008610483263373	0.0006138107416879	6.305766623577261e-05	9.439750790579128e-05	0.0	7.01508242721852e-05	0.0	0.0002140181915462	0.0003844106688745	0.0008935409752361	0.0	0.0007090589369788	0.0	0.0002367904742574	0.0	7.14115686741252e-05	9.410878976096369e-05	4.535044556812771e-05	0.0001710351904904	0.0	0.0007523196522611	0.0024517557734894	0.0	0.0020906928123422	0.0	0.0002081743112899	0.0	0.0	0.0001274778507234	0.0	0.0001333333333333	0.0001012043315453	0.0	0.0	0.0	0.0001483239394838	0.0001587238601642	0.0	0.000782370582866	0.0001533428746677	0.0	6.520605112154408e-05	0.0001718409898041	0.0001352859606994	0.0	0.0001879257693211	0.0	0.0	0.0	0.0	7.087423367234842e-05	0.0	0.0003957457333663	0.0	0.0	0.0	0.0	0.0	0.0014298359093075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008742434431741	0.0	0.0	0.0	0.0	0.0	0.0
