,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4282749,0.103276595,0.12925245,0.07827119,0.11741305,0.07872573,0.16892166,0.10660383,0.09998185,0.03274779,0.08480591
ERR4282750,0.09559714,0.12601227,0.07976511,0.12419914,0.068395,0.16666858,0.12107377,0.10251131,0.02796053,0.087817214
ERR4282751,0.089086935,0.21684906,0.104038864,0.108908564,0.051193584,0.07107503,0.11351556,0.14328861,0.051898986,0.050144877
ERR4282752,0.089846246,0.2056505,0.09556684,0.11385661,0.05207981,0.07941717,0.11960098,0.14036515,0.049721204,0.05389551
ERR4282753,0.09253852,0.12526454,0.075136736,0.12885341,0.06428507,0.16354893,0.13001725,0.10670423,0.029532943,0.08411836
ERR4282754,0.089858875,0.20582631,0.095644854,0.11383105,0.052035753,0.07936053,0.11948418,0.14039807,0.04970486,0.053855516
ERR4282755,0.08966071,0.20946887,0.09831116,0.11227426,0.05174454,0.07663359,0.117501475,0.14138089,0.05038008,0.052644435
ERR4282756,0.08953234,0.21159093,0.09988259,0.11136286,0.051565044,0.075080216,0.11634155,0.14193358,0.05076772,0.051943064
ERR4282757,0.09030919,0.19003737,0.08472706,0.12019307,0.05322324,0.09169037,0.1280594,0.1357575,0.04685926,0.059143588
ERR4282758,0.08989608,0.16206248,0.066681296,0.13104819,0.054114632,0.11822831,0.14232194,0.12558216,0.04098606,0.069078915
ERR4282759,0.08859203,0.14723828,0.05849718,0.13556778,0.054660443,0.13305563,0.15024336,0.119548865,0.03839901,0.074197344
ERR4282760,0.15563929,0.11851866,0.056075662,0.07046371,0.17059116,0.17409876,0.03877209,0.08046815,0.07883369,0.056538824
ERR4282761,0.15841235,0.120820746,0.05550214,0.071721934,0.16363211,0.17954887,0.037847653,0.08073749,0.07489805,0.056878727
ERR4282762,0.088796206,0.1447387,0.056322515,0.13723016,0.053841405,0.13832572,0.1501657,0.11804917,0.036882296,0.07564802
ERR4282763,0.08338013,0.17588775,0.089492604,0.11051022,0.064939946,0.07736223,0.14495924,0.13518496,0.06127236,0.05701048
ERR4282764,0.08869868,0.14341566,0.056388818,0.1375051,0.05357451,0.13907307,0.15058379,0.11857979,0.03643564,0.07574497
ERR4282765,0.12225847,0.14226748,0.07420107,0.07983416,0.16102876,0.14746131,0.057454742,0.07385314,0.07326784,0.06837295
ERR4282766,0.037586085,0.04381344,0.0779213,0.048976637,0.24841769,0.057786316,0.055462472,0.13720933,0.27429757,0.018529102
ERR4282767,0.09108985,0.11240736,0.07718824,0.13048601,0.059809655,0.17270993,0.1333637,0.11134665,0.02383378,0.08776482
ERR4282768,0.08904068,0.21769708,0.10464654,0.10857271,0.05109415,0.07053475,0.11303463,0.14348339,0.052012626,0.04988349
ERR4282769,0.08628739,0.1989088,0.09903192,0.109020755,0.057394672,0.072488286,0.12686917,0.1402919,0.057142075,0.05256498
ERR4282770,0.12231707,0.092118956,0.058136884,0.054563936,0.2540122,0.11191277,0.048458323,0.07464703,0.13397521,0.049857616
ERR4282771,0.057767678,0.15817498,0.12556995,0.08560927,0.07808291,0.04277034,0.16664189,0.11850523,0.133322,0.033555813
ERR4282772,0.041568745,0.057885405,0.08395306,0.06176938,0.25530207,0.073468894,0.083253324,0.10571383,0.20456584,0.03251944
ERR4282773,0.0885651,0.22074388,0.107543916,0.1067664,0.05105629,0.067780025,0.11149175,0.14430714,0.05304902,0.048696548
ERR4282774,0.089570194,0.21093449,0.09940143,0.111639686,0.051624596,0.07554951,0.11670319,0.14176546,0.050654396,0.052157123
ERR4282775,0.08947878,0.21215849,0.10034554,0.11108194,0.051537417,0.074613824,0.11604538,0.14208883,0.0509092,0.051740684
ERR4282776,0.08937184,0.21383451,0.10159287,0.110364206,0.051386043,0.07341868,0.11512309,0.14251105,0.0512052,0.05119252
ERR4282777,0.08901235,0.21594942,0.10367445,0.109025,0.051433936,0.07129993,0.11411408,0.14313637,0.052037545,0.05031683
ERR4282778,0.08921669,0.2158497,0.103147954,0.109458804,0.051221184,0.07194374,0.11402585,0.14301747,0.05159876,0.050519925
ERR4282779,0.10172083,0.11362503,0.075236745,0.06990827,0.21615101,0.1266005,0.06056459,0.072048284,0.10279033,0.06135443
ERR4282780,0.09008223,0.20155461,0.09251391,0.11568654,0.05232263,0.08273343,0.12176653,0.13918354,0.048843563,0.055312987
ERR4282781,0.08956697,0.21107212,0.09949174,0.11159103,0.0516066,0.075465254,0.1166235,0.14179838,0.05066815,0.052116297
ERR4282782,0.089634545,0.20865674,0.09787539,0.112475194,0.05189999,0.077006005,0.118010245,0.14120425,0.05038844,0.052849144
ERR4282783,0.08977881,0.14404674,0.056243148,0.13887595,0.05410034,0.13647497,0.14918493,0.11777384,0.037242204,0.076279104
ERR4282784,0.090166524,0.16802374,0.07030309,0.12888461,0.053999197,0.1121923,0.13933028,0.12792441,0.042225182,0.06695056
ERR4282785,0.08946592,0.21240725,0.10052398,0.1109813,0.051511828,0.07444405,0.11590637,0.1421504,0.05094741,0.05166146
ERR4282786,0.08708643,0.19874571,0.09632695,0.11283162,0.055014946,0.07768255,0.1262729,0.13856694,0.054315474,0.053156503
ERR4282787,0.08926308,0.21512751,0.10261268,0.10976274,0.051292997,0.07243887,0.11442723,0.1428429,0.051480185,0.05075183
ERR4282788,0.1250257,0.0942282,0.058190204,0.055841833,0.24751791,0.1160888,0.047869332,0.07539604,0.12931986,0.050522123
ERR4282789,0.09046996,0.17630485,0.07534346,0.12595251,0.05360676,0.10458096,0.1349589,0.13095537,0.04373587,0.06409139
ERR4282790,0.097842894,0.11125124,0.085788995,0.1207649,0.071349055,0.18273805,0.11317737,0.10259596,0.024399009,0.09009254
ERR4282791,0.09002759,0.20046207,0.091945454,0.115952104,0.052523535,0.083268486,0.12246315,0.13891828,0.04884869,0.05559066
ERR4282792,0.089946754,0.1979713,0.090546995,0.116648175,0.0529196,0.08466172,0.12400383,0.13827957,0.048747748,0.05627428
ERR4282793,0.07819372,0.063293904,0.042710565,0.051799543,0.22355282,0.2217402,0.043824755,0.10225387,0.14982675,0.02280381
ERR4282794,0.088829875,0.14297192,0.0575244,0.13681269,0.054402646,0.13969447,0.14967306,0.1175482,0.036238957,0.076303825
ERR4282795,0.08865627,0.14400646,0.05650566,0.13717061,0.053937227,0.13832101,0.15063563,0.11825977,0.03685134,0.075656
ERR4282796,0.0904943,0.18804666,0.083045855,0.12134825,0.053086363,0.0940236,0.12887919,0.1349958,0.046101376,0.059978653
ERR4282797,0.08941348,0.19094121,0.08710975,0.11816713,0.054306194,0.08794611,0.1287116,0.13647713,0.048947327,0.05798006
ERR4282798,0.1347276,0.10192283,0.058163967,0.060334355,0.2242874,0.13189924,0.04539024,0.07753561,0.112987004,0.05275172
