t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.5325,0.3507
0.01,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.5325,0.3507
0.02,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.5325,0.3507
0.03,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.5325,0.3507
0.04,1,200,0,50,0.2032,1.0,0.005,1.0,0.995,1.0,0.2,0.3333,0.5325,0.3507
0.05,7,194,0,50,0.2271,1.0,0.0348,1.0,0.9652,1.0,0.2049,0.3401,0.5325,0.3507
0.06,9,192,1,49,0.2311,0.98,0.0448,0.98,0.9552,0.98,0.2033,0.3368,0.5325,0.3507
0.07,12,190,1,49,0.2421,0.98,0.0594,0.98,0.9406,0.98,0.205,0.3391,0.5325,0.3507
0.08,14,187,1,49,0.251,0.98,0.0697,0.98,0.9303,0.98,0.2076,0.3427,0.5325,0.3507
0.09,19,182,1,49,0.2709,0.98,0.0945,0.98,0.9055,0.98,0.2121,0.3488,0.5325,0.3507
0.1,30,171,3,47,0.3068,0.94,0.1493,0.94,0.8507,0.94,0.2156,0.3507,0.5325,0.3507
0.11,35,167,4,45,0.3187,0.9184,0.1733,0.9184,0.8267,0.9184,0.2123,0.3448,0.5325,0.3507
0.12,48,153,12,38,0.3426,0.76,0.2388,0.76,0.7612,0.76,0.199,0.3154,0.5325,0.3507
0.13,62,139,13,37,0.3944,0.74,0.3085,0.74,0.6915,0.74,0.2102,0.3274,0.5325,0.3507
0.14,65,136,18,32,0.3865,0.64,0.3234,0.64,0.6766,0.64,0.1905,0.2936,0.5325,0.3507
0.15,85,116,19,31,0.4622,0.62,0.4229,0.62,0.5771,0.62,0.2109,0.3147,0.5325,0.3507
0.16,90,111,21,29,0.4741,0.58,0.4478,0.58,0.5522,0.58,0.2071,0.3053,0.5325,0.3507
0.17,93,108,25,25,0.4701,0.5,0.4627,0.5,0.5373,0.5,0.188,0.2732,0.5325,0.3507
0.18,105,96,27,22,0.508,0.449,0.5224,0.449,0.4776,0.449,0.1864,0.2635,0.5325,0.3507
0.19,112,89,27,22,0.536,0.449,0.5572,0.449,0.4428,0.449,0.1982,0.275,0.5325,0.3507
0.2,131,70,30,20,0.6016,0.4,0.6517,0.4,0.3483,0.4,0.2222,0.2857,0.5325,0.3507
0.21,160,41,36,14,0.6932,0.28,0.796,0.28,0.204,0.28,0.2545,0.2667,0.5325,0.3507
0.22,200,1,50,0,0.7968,0.0,0.995,0.0,0.005,0.0,0.0,,0.5325,0.3507
0.23,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.24,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.25,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.26,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.27,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.28,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.29,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.3,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.31,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.32,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.33,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.34,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.35,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.36,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.37,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.38,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.39,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.4,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.41,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.42,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.43,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.44,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.45,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.46,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.47,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.48,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.49,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.5,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.51,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.52,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.53,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.54,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.55,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.56,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.57,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.58,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.59,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.6,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.61,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.62,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.63,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.64,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.65,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.66,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.67,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.68,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.69,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.7,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.71,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.72,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.73,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.74,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.75,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.76,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.77,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.78,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.79,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.8,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.81,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.82,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.83,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.84,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.85,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.86,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.87,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.88,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.89,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.9,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.91,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.92,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.93,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.94,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.95,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.96,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.97,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
0.98,202,0,50,0,0.8016,0.0,1.0,0.0,0.0,0.0,0.0,,0.5325,0.3507
