,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
46,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
47,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
48,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
49,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
50,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
51,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
52,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
53,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
54,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
55,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
56,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
57,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
58,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
59,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
60,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
61,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
62,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
63,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
64,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
65,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
66,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
67,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
68,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
69,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
70,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
71,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
72,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
73,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
74,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
75,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
76,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
77,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
78,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
79,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
80,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
81,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
82,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
83,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
84,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
85,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
86,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
87,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
88,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
89,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
90,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
91,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
92,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
93,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
94,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
95,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
96,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
97,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
98,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
99,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
100,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
101,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.3048,0.6752
