t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.01,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.02,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.03,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.04,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.05,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.06,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.836,0.5138
0.07,38,172,0,40,0.312,1.0,0.181,1.0,0.819,1.0,0.1887,0.3175,0.836,0.5138
0.08,65,145,0,40,0.42,1.0,0.3095,1.0,0.6905,1.0,0.2162,0.3556,0.836,0.5138
0.09,106,104,1,38,0.5783,0.9744,0.5048,0.9744,0.4952,0.9744,0.2676,0.4199,0.836,0.5138
0.1,118,92,4,35,0.6145,0.8974,0.5619,0.8974,0.4381,0.8974,0.2756,0.4217,0.836,0.5138
0.11,129,81,6,33,0.6506,0.8462,0.6143,0.8462,0.3857,0.8462,0.2895,0.4314,0.836,0.5138
0.12,158,52,9,30,0.755,0.7692,0.7524,0.7692,0.2476,0.7692,0.3659,0.4959,0.836,0.5138
0.13,165,45,11,28,0.7751,0.7179,0.7857,0.7179,0.2143,0.7179,0.3836,0.5,0.836,0.5138
0.14,168,42,11,28,0.7871,0.7179,0.8,0.7179,0.2,0.7179,0.4,0.5138,0.836,0.5138
0.15,172,38,13,26,0.7952,0.6667,0.819,0.6667,0.181,0.6667,0.4062,0.5049,0.836,0.5138
0.16,179,31,18,21,0.8032,0.5385,0.8524,0.5385,0.1476,0.5385,0.4038,0.4615,0.836,0.5138
