t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,228,0,23,0.0916,1.0,0.0,1.0,1.0,1.0,0.0916,0.1679,0.9194,0.68
0.01,34,193,0,22,0.2249,1.0,0.1498,1.0,0.8502,1.0,0.1023,0.1857,0.9194,0.68
0.02,97,130,1,21,0.4739,0.9545,0.4273,0.9545,0.5727,0.9545,0.1391,0.2428,0.9194,0.68
0.03,135,92,1,21,0.6265,0.9545,0.5947,0.9545,0.4053,0.9545,0.1858,0.3111,0.9194,0.68
0.04,170,57,2,20,0.7631,0.9091,0.7489,0.9091,0.2511,0.9091,0.2597,0.404,0.9194,0.68
0.05,181,46,3,19,0.8032,0.8636,0.7974,0.8636,0.2026,0.8636,0.2923,0.4368,0.9194,0.68
0.06,186,41,3,19,0.8233,0.8636,0.8194,0.8636,0.1806,0.8636,0.3167,0.4634,0.9194,0.68
0.07,192,35,3,19,0.8474,0.8636,0.8458,0.8636,0.1542,0.8636,0.3519,0.5,0.9194,0.68
0.08,197,30,3,19,0.8675,0.8636,0.8678,0.8636,0.1322,0.8636,0.3878,0.5352,0.9194,0.68
0.09,198,29,3,19,0.8715,0.8636,0.8722,0.8636,0.1278,0.8636,0.3958,0.5429,0.9194,0.68
0.1,202,25,3,19,0.8876,0.8636,0.8899,0.8636,0.1101,0.8636,0.4318,0.5758,0.9194,0.68
0.11,204,23,3,19,0.8956,0.8636,0.8987,0.8636,0.1013,0.8636,0.4524,0.5938,0.9194,0.68
0.12,206,21,4,18,0.8996,0.8182,0.9075,0.8182,0.0925,0.8182,0.4615,0.5902,0.9194,0.68
0.13,206,21,4,18,0.8996,0.8182,0.9075,0.8182,0.0925,0.8182,0.4615,0.5902,0.9194,0.68
0.14,207,20,4,18,0.9036,0.8182,0.9119,0.8182,0.0881,0.8182,0.4737,0.6,0.9194,0.68
0.15,208,19,4,18,0.9076,0.8182,0.9163,0.8182,0.0837,0.8182,0.4865,0.6102,0.9194,0.68
0.16,208,19,5,17,0.9036,0.7727,0.9163,0.7727,0.0837,0.7727,0.4722,0.5862,0.9194,0.68
0.17,208,19,5,17,0.9036,0.7727,0.9163,0.7727,0.0837,0.7727,0.4722,0.5862,0.9194,0.68
0.18,209,18,5,17,0.9076,0.7727,0.9207,0.7727,0.0793,0.7727,0.4857,0.5965,0.9194,0.68
0.19,209,18,5,17,0.9076,0.7727,0.9207,0.7727,0.0793,0.7727,0.4857,0.5965,0.9194,0.68
0.2,209,18,5,17,0.9076,0.7727,0.9207,0.7727,0.0793,0.7727,0.4857,0.5965,0.9194,0.68
0.21,210,17,5,17,0.9116,0.7727,0.9251,0.7727,0.0749,0.7727,0.5,0.6071,0.9194,0.68
0.22,212,15,5,17,0.9197,0.7727,0.9339,0.7727,0.0661,0.7727,0.5312,0.6296,0.9194,0.68
0.23,212,15,5,17,0.9197,0.7727,0.9339,0.7727,0.0661,0.7727,0.5312,0.6296,0.9194,0.68
0.24,212,15,5,17,0.9197,0.7727,0.9339,0.7727,0.0661,0.7727,0.5312,0.6296,0.9194,0.68
0.25,212,15,5,17,0.9197,0.7727,0.9339,0.7727,0.0661,0.7727,0.5312,0.6296,0.9194,0.68
0.26,215,12,5,17,0.9317,0.7727,0.9471,0.7727,0.0529,0.7727,0.5862,0.6667,0.9194,0.68
0.27,216,11,5,17,0.9357,0.7727,0.9515,0.7727,0.0485,0.7727,0.6071,0.68,0.9194,0.68
0.28,216,11,5,17,0.9357,0.7727,0.9515,0.7727,0.0485,0.7727,0.6071,0.68,0.9194,0.68
0.29,216,11,5,17,0.9357,0.7727,0.9515,0.7727,0.0485,0.7727,0.6071,0.68,0.9194,0.68
0.3,217,10,7,15,0.9317,0.6818,0.9559,0.6818,0.0441,0.6818,0.6,0.6383,0.9194,0.68
0.31,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.32,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.33,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.34,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.35,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.36,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.37,219,8,7,15,0.9398,0.6818,0.9648,0.6818,0.0352,0.6818,0.6522,0.6667,0.9194,0.68
0.38,219,8,8,14,0.9357,0.6364,0.9648,0.6364,0.0352,0.6364,0.6364,0.6364,0.9194,0.68
0.39,219,8,8,14,0.9357,0.6364,0.9648,0.6364,0.0352,0.6364,0.6364,0.6364,0.9194,0.68
0.4,219,8,8,14,0.9357,0.6364,0.9648,0.6364,0.0352,0.6364,0.6364,0.6364,0.9194,0.68
0.41,219,8,9,13,0.9317,0.5909,0.9648,0.5909,0.0352,0.5909,0.619,0.6047,0.9194,0.68
0.42,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.43,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.44,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.45,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.46,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.47,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.48,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.49,220,7,9,13,0.9357,0.5909,0.9692,0.5909,0.0308,0.5909,0.65,0.619,0.9194,0.68
0.5,220,7,11,11,0.9277,0.5,0.9692,0.5,0.0308,0.5,0.6111,0.55,0.9194,0.68
0.51,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.52,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.53,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.54,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.55,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.56,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.57,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.58,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.59,221,6,11,11,0.9317,0.5,0.9736,0.5,0.0264,0.5,0.6471,0.5641,0.9194,0.68
0.6,222,5,11,11,0.9357,0.5,0.978,0.5,0.022,0.5,0.6875,0.5789,0.9194,0.68
0.61,222,5,11,11,0.9357,0.5,0.978,0.5,0.022,0.5,0.6875,0.5789,0.9194,0.68
0.62,222,5,12,10,0.9317,0.4545,0.978,0.4545,0.022,0.4545,0.6667,0.5405,0.9194,0.68
0.63,222,5,13,9,0.9277,0.4091,0.978,0.4091,0.022,0.4091,0.6429,0.5,0.9194,0.68
0.64,222,5,14,8,0.9237,0.3636,0.978,0.3636,0.022,0.3636,0.6154,0.4571,0.9194,0.68
0.65,222,5,14,8,0.9237,0.3636,0.978,0.3636,0.022,0.3636,0.6154,0.4571,0.9194,0.68
0.66,223,4,14,8,0.9277,0.3636,0.9824,0.3636,0.0176,0.3636,0.6667,0.4706,0.9194,0.68
0.67,223,4,15,7,0.9237,0.3182,0.9824,0.3182,0.0176,0.3182,0.6364,0.4242,0.9194,0.68
