t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7614,0.473
0.01,1,201,0,48,0.196,1.0,0.005,1.0,0.995,1.0,0.1928,0.3232,0.7614,0.473
0.02,9,193,0,48,0.228,1.0,0.0446,1.0,0.9554,1.0,0.1992,0.3322,0.7614,0.473
0.03,48,154,0,47,0.3815,1.0,0.2376,1.0,0.7624,1.0,0.2338,0.379,0.7614,0.473
0.04,70,132,4,43,0.4538,0.9149,0.3465,0.9149,0.6535,0.9149,0.2457,0.3874,0.7614,0.473
0.05,83,119,5,42,0.502,0.8936,0.4109,0.8936,0.5891,0.8936,0.2609,0.4038,0.7614,0.473
0.06,91,111,6,41,0.5301,0.8723,0.4505,0.8723,0.5495,0.8723,0.2697,0.4121,0.7614,0.473
0.07,98,104,6,41,0.5582,0.8723,0.4851,0.8723,0.5149,0.8723,0.2828,0.4271,0.7614,0.473
0.08,101,101,8,39,0.5622,0.8298,0.5,0.8298,0.5,0.8298,0.2786,0.4171,0.7614,0.473
0.09,104,98,8,39,0.5743,0.8298,0.5149,0.8298,0.4851,0.8298,0.2847,0.4239,0.7614,0.473
0.1,107,95,8,39,0.5863,0.8298,0.5297,0.8298,0.4703,0.8298,0.291,0.4309,0.7614,0.473
0.11,119,83,10,37,0.6265,0.7872,0.5891,0.7872,0.4109,0.7872,0.3083,0.4431,0.7614,0.473
0.12,124,78,11,36,0.6426,0.766,0.6139,0.766,0.3861,0.766,0.3158,0.4472,0.7614,0.473
0.13,125,77,11,36,0.6466,0.766,0.6188,0.766,0.3812,0.766,0.3186,0.45,0.7614,0.473
0.14,127,75,12,35,0.6506,0.7447,0.6287,0.7447,0.3713,0.7447,0.3182,0.4459,0.7614,0.473
0.15,130,72,12,35,0.6627,0.7447,0.6436,0.7447,0.3564,0.7447,0.3271,0.4545,0.7614,0.473
0.16,136,66,12,35,0.6867,0.7447,0.6733,0.7447,0.3267,0.7447,0.3465,0.473,0.7614,0.473
0.17,141,61,14,33,0.6988,0.7021,0.698,0.7021,0.302,0.7021,0.3511,0.4681,0.7614,0.473
0.18,144,58,16,31,0.7028,0.6596,0.7129,0.6596,0.2871,0.6596,0.3483,0.4559,0.7614,0.473
0.19,150,52,18,29,0.7189,0.617,0.7426,0.617,0.2574,0.617,0.358,0.4531,0.7614,0.473
0.2,155,47,18,29,0.739,0.617,0.7673,0.617,0.2327,0.617,0.3816,0.4715,0.7614,0.473
0.21,157,45,24,23,0.7229,0.4894,0.7772,0.4894,0.2228,0.4894,0.3382,0.4,0.7614,0.473
0.22,159,43,24,23,0.7309,0.4894,0.7871,0.4894,0.2129,0.4894,0.3485,0.4071,0.7614,0.473
0.23,160,42,24,23,0.7349,0.4894,0.7921,0.4894,0.2079,0.4894,0.3538,0.4107,0.7614,0.473
0.24,162,40,24,23,0.743,0.4894,0.802,0.4894,0.198,0.4894,0.3651,0.4182,0.7614,0.473
0.25,162,40,25,22,0.739,0.4681,0.802,0.4681,0.198,0.4681,0.3548,0.4037,0.7614,0.473
0.26,165,37,25,22,0.751,0.4681,0.8168,0.4681,0.1832,0.4681,0.3729,0.4151,0.7614,0.473
0.27,168,34,26,21,0.759,0.4468,0.8317,0.4468,0.1683,0.4468,0.3818,0.4118,0.7614,0.473
0.28,169,33,26,21,0.7631,0.4468,0.8366,0.4468,0.1634,0.4468,0.3889,0.4158,0.7614,0.473
0.29,169,33,26,21,0.7631,0.4468,0.8366,0.4468,0.1634,0.4468,0.3889,0.4158,0.7614,0.473
0.3,172,30,26,21,0.7751,0.4468,0.8515,0.4468,0.1485,0.4468,0.4118,0.4286,0.7614,0.473
0.31,172,30,27,20,0.7711,0.4255,0.8515,0.4255,0.1485,0.4255,0.4,0.4124,0.7614,0.473
0.32,173,29,27,20,0.7751,0.4255,0.8564,0.4255,0.1436,0.4255,0.4082,0.4167,0.7614,0.473
0.33,175,27,27,20,0.7831,0.4255,0.8663,0.4255,0.1337,0.4255,0.4255,0.4255,0.7614,0.473
0.34,176,26,27,20,0.7871,0.4255,0.8713,0.4255,0.1287,0.4255,0.4348,0.4301,0.7614,0.473
0.35,176,26,28,19,0.7831,0.4043,0.8713,0.4043,0.1287,0.4043,0.4222,0.413,0.7614,0.473
0.36,179,23,28,19,0.7952,0.4043,0.8861,0.4043,0.1139,0.4043,0.4524,0.427,0.7614,0.473
0.37,180,22,28,19,0.7992,0.4043,0.8911,0.4043,0.1089,0.4043,0.4634,0.4318,0.7614,0.473
0.38,180,22,30,17,0.7912,0.3617,0.8911,0.3617,0.1089,0.3617,0.4359,0.3953,0.7614,0.473
0.39,183,19,30,17,0.8032,0.3617,0.9059,0.3617,0.0941,0.3617,0.4722,0.4096,0.7614,0.473
0.4,184,18,30,17,0.8072,0.3617,0.9109,0.3617,0.0891,0.3617,0.4857,0.4146,0.7614,0.473
0.41,185,17,32,15,0.8032,0.3191,0.9158,0.3191,0.0842,0.3191,0.4688,0.3797,0.7614,0.473
0.42,186,16,33,14,0.8032,0.2979,0.9208,0.2979,0.0792,0.2979,0.4667,0.3636,0.7614,0.473
