t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,204,0,47,0.1873,1.0,0.0,1.0,1.0,1.0,0.1873,0.3154,0.7959,0.5079
0.01,0,203,0,47,0.188,1.0,0.0,1.0,1.0,1.0,0.188,0.3165,0.7959,0.5079
0.02,25,178,0,46,0.2851,1.0,0.1232,1.0,0.8768,1.0,0.2054,0.3407,0.7959,0.5079
0.03,62,141,2,44,0.4257,0.9565,0.3054,0.9565,0.6946,0.9565,0.2378,0.381,0.7959,0.5079
0.04,70,133,2,44,0.4578,0.9565,0.3448,0.9565,0.6552,0.9565,0.2486,0.3946,0.7959,0.5079
0.05,78,125,3,43,0.4859,0.9348,0.3842,0.9348,0.6158,0.9348,0.256,0.4019,0.7959,0.5079
0.06,87,116,3,43,0.5221,0.9348,0.4286,0.9348,0.5714,0.9348,0.2704,0.4195,0.7959,0.5079
0.07,92,111,3,43,0.5422,0.9348,0.4532,0.9348,0.5468,0.9348,0.2792,0.43,0.7959,0.5079
0.08,99,104,5,41,0.5622,0.8913,0.4877,0.8913,0.5123,0.8913,0.2828,0.4293,0.7959,0.5079
0.09,103,100,6,40,0.5743,0.8696,0.5074,0.8696,0.4926,0.8696,0.2857,0.4301,0.7959,0.5079
0.1,107,96,6,40,0.5904,0.8696,0.5271,0.8696,0.4729,0.8696,0.2941,0.4396,0.7959,0.5079
0.11,108,95,6,40,0.5944,0.8696,0.532,0.8696,0.468,0.8696,0.2963,0.442,0.7959,0.5079
0.12,109,94,6,40,0.5984,0.8696,0.5369,0.8696,0.4631,0.8696,0.2985,0.4444,0.7959,0.5079
0.13,110,93,6,40,0.6024,0.8696,0.5419,0.8696,0.4581,0.8696,0.3008,0.4469,0.7959,0.5079
0.14,111,92,6,40,0.6064,0.8696,0.5468,0.8696,0.4532,0.8696,0.303,0.4494,0.7959,0.5079
0.15,114,89,6,40,0.6185,0.8696,0.5616,0.8696,0.4384,0.8696,0.3101,0.4571,0.7959,0.5079
0.16,121,82,7,39,0.6426,0.8478,0.5961,0.8478,0.4039,0.8478,0.3223,0.4671,0.7959,0.5079
0.17,123,80,9,37,0.6426,0.8043,0.6059,0.8043,0.3941,0.8043,0.3162,0.454,0.7959,0.5079
0.18,132,71,10,36,0.6747,0.7826,0.6502,0.7826,0.3498,0.7826,0.3364,0.4706,0.7959,0.5079
0.19,143,60,13,33,0.7068,0.7174,0.7044,0.7174,0.2956,0.7174,0.3548,0.4748,0.7959,0.5079
0.2,145,58,14,32,0.7108,0.6957,0.7143,0.6957,0.2857,0.6957,0.3556,0.4706,0.7959,0.5079
0.21,150,53,14,32,0.7309,0.6957,0.7389,0.6957,0.2611,0.6957,0.3765,0.4885,0.7959,0.5079
