,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
27,0.7767,0.3905,0.8489,0.3905,0.1511,0.3905,0.3403,0.3536,0.4137,0.7015
28,0.7807,0.3861,0.8544,0.3861,0.1456,0.3861,0.3458,0.3551,0.4137,0.7015
29,0.7807,0.3861,0.8544,0.3861,0.1456,0.3861,0.3458,0.3551,0.4137,0.7015
30,0.7827,0.3707,0.86,0.3707,0.14,0.3707,0.3434,0.3469,0.4137,0.7015
31,0.7847,0.3663,0.8632,0.3663,0.1368,0.3663,0.3444,0.3463,0.4137,0.7015
32,0.786,0.3568,0.8663,0.3568,0.1337,0.3568,0.3405,0.3394,0.4137,0.7015
33,0.7893,0.3568,0.8702,0.3568,0.1298,0.3568,0.349,0.343,0.4137,0.7015
34,0.7907,0.3472,0.8734,0.3472,0.1266,0.3472,0.3432,0.3361,0.4137,0.7015
35,0.794,0.33,0.8806,0.33,0.1194,0.33,0.3425,0.3262,0.4137,0.7015
36,0.798,0.3214,0.8868,0.3214,0.1131,0.3214,0.3452,0.3232,0.4137,0.7015
37,0.7973,0.3126,0.8876,0.3126,0.1124,0.3126,0.3403,0.3164,0.4137,0.7015
38,0.7987,0.3091,0.89,0.3091,0.11,0.3091,0.3403,0.3145,0.4137,0.7015
39,0.8,0.3047,0.8923,0.3047,0.1077,0.3047,0.3426,0.3123,0.4137,0.7015
40,0.8027,0.296,0.8971,0.296,0.1029,0.296,0.3432,0.308,0.4137,0.7015
41,0.804,0.2926,0.8996,0.2926,0.1004,0.2926,0.3482,0.3081,0.4137,0.7015
42,0.8067,0.2882,0.9035,0.2882,0.0965,0.2882,0.3545,0.307,0.4137,0.7015
43,0.8067,0.2812,0.9051,0.2812,0.0949,0.2812,0.3499,0.3002,0.4137,0.7015
44,0.8093,0.2812,0.9082,0.2812,0.0918,0.2812,0.3577,0.3024,0.4137,0.7015
45,0.808,0.2725,0.9082,0.2725,0.0918,0.2725,0.3452,0.2919,0.4137,0.7015
46,0.81,0.2681,0.9114,0.2681,0.0887,0.2681,0.3475,0.2882,0.4137,0.7015
47,0.8093,0.256,0.913,0.256,0.087,0.256,0.3344,0.2761,0.4137,0.7015
48,0.8127,0.2525,0.9178,0.2525,0.0822,0.2525,0.3438,0.2749,0.4137,0.7015
49,0.814,0.2433,0.9209,0.2433,0.0791,0.2433,0.3537,0.2713,0.4137,0.7015
50,0.816,0.2433,0.9232,0.2433,0.0768,0.2433,0.3651,0.2722,0.4137,0.7015
51,0.8173,0.2433,0.9249,0.2433,0.0751,0.2433,0.3699,0.2731,0.4137,0.7015
52,0.8173,0.2386,0.9257,0.2386,0.0743,0.2386,0.3734,0.2696,0.4137,0.7015
53,0.8187,0.2386,0.9273,0.2386,0.0727,0.2386,0.3841,0.2705,0.4137,0.7015
54,0.8213,0.2342,0.9313,0.2342,0.0687,0.2342,0.3799,0.2655,0.4137,0.7015
55,0.822,0.2218,0.9344,0.2218,0.0656,0.2218,0.3462,,0.4137,0.7015
56,0.8221,0.2166,0.936,0.2166,0.064,0.2166,0.3394,,0.4137,0.7015
57,0.8221,0.2166,0.936,0.2166,0.064,0.2166,0.3394,,0.4137,0.7015
58,0.8254,0.2131,0.9408,0.2131,0.0592,0.2131,0.3493,,0.4137,0.7015
59,0.8262,0.2096,0.9424,0.2096,0.0576,0.2096,0.3503,,0.4137,0.7015
60,0.8269,0.2096,0.9432,0.2096,0.0568,0.2096,0.354,,0.4137,0.7015
61,0.8275,0.2096,0.944,0.2096,0.0561,0.2096,0.3594,,0.4137,0.7015
62,0.8275,0.2054,0.9448,0.2054,0.0552,0.2054,0.3531,,0.4137,0.7015
63,0.8269,0.1967,0.9456,0.1967,0.0544,0.1967,0.3314,,0.4137,0.7015
64,0.8289,0.1915,0.9489,0.1915,0.0511,0.1915,0.3273,,0.4137,0.7015
65,0.8302,0.1915,0.9505,0.1915,0.0495,0.1915,0.342,,0.4137,0.7015
66,0.8329,0.1786,0.956,0.1786,0.044,0.1786,0.4468,,0.4137,0.7015
67,0.833,0.1786,0.956,0.1786,0.044,0.1786,0.4468,,0.4137,0.7015
68,0.8298,0.1546,0.9576,0.1546,0.0424,0.1546,0.2075,,0.4137,0.7015
69,0.8306,0.1512,0.96,0.1512,0.04,0.1512,0.2015,,0.4137,0.7015
70,0.8312,0.1477,0.9616,0.1477,0.0384,0.1477,0.1634,,0.4137,0.7015
71,0.8326,0.1477,0.9632,0.1477,0.0368,0.1477,0.1634,,0.4137,0.7015
72,0.8326,0.1477,0.9632,0.1477,0.0368,0.1477,0.1634,,0.4137,0.7015
73,0.8347,0.1443,0.9666,0.1443,0.0334,0.1443,0.1667,,0.4137,0.7015
74,0.8335,0.1375,0.9674,0.1375,0.0326,0.1375,0.1642,,0.4137,0.7015
75,0.8335,0.1375,0.9674,0.1375,0.0326,0.1375,0.1642,,0.4137,0.7015
76,0.8335,0.1375,0.9674,0.1375,0.0326,0.1375,0.1642,,0.4137,0.7015
77,0.8328,0.126,0.969,0.126,0.031,0.126,0.1624,,0.4137,0.7015
78,0.8348,0.1226,0.9723,0.1226,0.0277,0.1226,0.1663,,0.4137,0.7015
79,0.8342,0.1192,0.9723,0.1192,0.0277,0.1192,0.1639,,0.4137,0.7015
80,0.8355,0.1192,0.974,0.1192,0.026,0.1192,0.1674,,0.4137,0.7015
81,0.8355,0.1192,0.974,0.1192,0.026,0.1192,0.1674,,0.4137,0.7015
82,0.8362,0.1158,0.9756,0.1158,0.0244,0.1158,0.1686,,0.4137,0.7015
83,0.8368,0.1124,0.9773,0.1124,0.0227,0.1124,0.1701,,0.4137,0.7015
84,0.8362,0.1022,0.9789,0.1022,0.0211,0.1022,0.1669,,0.4137,0.7015
85,0.8388,0.0852,0.9863,0.0852,0.0137,0.0852,0.1727,,0.4137,0.7015
86,0.8411,0.0648,0.9946,0.0648,0.0054,0.0648,0.1111,,0.4137,0.7015
87,0.8411,0.0648,0.9946,0.0648,0.0054,0.0648,0.1111,,0.4137,0.7015
88,0.8411,0.0648,0.9946,0.0648,0.0054,0.0648,0.1111,,0.4137,0.7015
89,0.8411,0.0648,0.9946,0.0648,0.0054,0.0648,0.1111,,0.4137,0.7015
90,0.8411,0.0648,0.9946,0.0648,0.0054,0.0648,0.1111,,0.4137,0.7015
91,0.8418,0.0648,0.9953,0.0648,0.0047,0.0648,0.1167,,0.4137,0.7015
92,0.8418,0.0648,0.9953,0.0648,0.0047,0.0648,0.1167,,0.4137,0.7015
93,0.8404,0.0556,0.9953,0.0556,0.0047,0.0556,0.1111,,0.4137,0.7015
94,0.8404,0.0556,0.9953,0.0556,0.0047,0.0556,0.1111,,0.4137,0.7015
95,0.8404,0.0509,0.9961,0.0509,0.0039,0.0509,0.1146,,0.4137,0.7015
96,0.8364,0.0046,0.9992,0.0046,0.0008,0.0046,0.0833,,0.4137,0.7015
97,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.4137,0.7015
98,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.4137,0.7015
99,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.4137,0.7015
100,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.4137,0.7015
101,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.4137,0.7015
